Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Nov. 18, 2020","Sept. 13, 2018",Bike Ride,98,3.11025040128,837,4.485169112383679,1.7752015728147619,13.37741450496,33.7989598848,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484005
"Nov. 18, 2020","Sept. 13, 2018",Bike Ride,108,3.4345654041600002,847,4.110184025292293,1.8944489183170286,14.597892714239999,31.671568051199998,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978483867
"Nov. 18, 2020","Sept. 13, 2018",Class Workout,175,0,1282,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978483723
"Nov. 18, 2020","Sept. 12, 2018",Bike Ride,97,3.06501174144,775,4.214238845144357,1.5925681519923647,14.237447938559999,37.675064908799996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484314
"Nov. 18, 2020","Sept. 12, 2018",Bike Ride,90,2.8578569817600004,680,3.965684154537501,1.6168202696253877,15.12981309312,37.109863296,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484185
"Nov. 18, 2020","Sept. 11, 2018",Class Workout,338,0,2471,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484413
"Nov. 18, 2020","Sept. 10, 2018",Class Workout,158,0,1158,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484503
"Nov. 18, 2020","Sept. 9, 2018",Indoor Sport / Other Activity,57,0,659,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484758
"Nov. 18, 2020","Sept. 9, 2018",Run,407,4.892389666560001,1809,6.1626289966595085,2.9882859102839414,9.736096677119999,20.0783366784,,4878,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484611
"Nov. 18, 2020","Sept. 4, 2018",Bike Ride,94,2.97751170816,752,4.209336226437604,1.5735604072218246,14.254024181759998,38.1300264576,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485163
"Nov. 18, 2020","Sept. 4, 2018",Bike Ride,183,5.801073569280001,1358,3.901577288634375,1.6443283723057345,15.37839236736,36.4889783808,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485079
"Nov. 18, 2020","Sept. 4, 2018",Bike Ride,100,3.1627150156800004,622,3.277770321323471,1.119350493120178,18.305161459199997,53.602581542399996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978484950
"Nov. 18, 2020","Sept. 3, 2018",Bike Ride,92,2.9262701952000003,664,3.7818266324663963,1.7165317048437128,15.865347674879997,34.954147008,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485430
"Nov. 18, 2020","Sept. 3, 2018",Bike Ride,286,9.083362844160002,1730,3.17429959039211,1.5140641155650998,18.901745279999997,39.62848665599999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485334
"Nov. 18, 2020","Sept. 3, 2018",Class Workout,281,0,2051,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485238
"Nov. 18, 2020","Sept. 2, 2018",Bike Ride,263,8.34658906752,1911,3.815927483496381,1.6318947347490653,15.72356446848,36.767073024,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485682
"Nov. 18, 2020","Sept. 1, 2018",Indoor Sport / Other Activity,105,0,1215,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485961
"Nov. 18, 2020","Sept. 1, 2018",Run,1221,14.9040543168,5209,5.825038027916965,2.849446731090432,10.3003648704,21.056656895999996,,14138,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978485820
"Nov. 18, 2020","Aug. 31, 2018",Bike Ride,94,2.9965341542400004,738,4.104734599936371,1.6309253956891752,14.617269216,36.7889601024,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486141
"Nov. 18, 2020","Aug. 31, 2018",Bike Ride,102,3.24780103296,778,3.9924403980752405,1.4380020679233276,15.02840832768,41.7244962816,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486042
"Nov. 18, 2020","Aug. 28, 2018",Class Workout,261,0,1908,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486243
"Nov. 18, 2020","Aug. 18, 2018",Run,1678,21.2592733056,6588,5.164793853893263,2.845650153105862,11.617114037759999,21.084820416,,18153,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486426
"Nov. 18, 2020","Aug. 17, 2018",Bike Ride,155,4.92803663616,939,3.1757038892865666,1.7640355324902568,18.8935376256,34.012841702399996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486558
"Nov. 18, 2020","Aug. 16, 2018",Swim,191,0,2400,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486633
"Nov. 18, 2020","Aug. 15, 2018",Indoor Sport / Other Activity,85,0,977,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487044
"Nov. 18, 2020","Aug. 15, 2018",Run,1310,16.102935129600002,5474,5.665643889684244,3.0035467867652903,10.590143351039998,19.9764652032,,14907,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486957
"Nov. 18, 2020","Aug. 15, 2018",Bike Ride,253,8.036597226240001,1755,3.639600980275193,1.7692239819454387,16.485315263999997,33.9132233088,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978486837
"Nov. 18, 2020","Aug. 14, 2018",Bike Ride,97,3.0622597632,735,4.00031938479281,1.532146017259206,14.99879639808,39.1606503552,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487314
"Nov. 18, 2020","Aug. 14, 2018",Bike Ride,112,3.5509209753600004,822,3.8581558697208305,0.8595986936292054,15.55146122112,69.80014609919999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487161
"Nov. 18, 2020","Aug. 13, 2018",Bike Ride,90,2.8697017536000002,595,3.455650252525252,1.4536544082557863,17.3628905472,41.2751674368,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487596
"Nov. 18, 2020","Aug. 13, 2018",Bike Ride,82,2.59931586816,674,4.32164285572258,1.4270100115326492,13.883617566719998,42.0460432128,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487500
"Nov. 18, 2020","Aug. 13, 2018",Class Workout,189,0,1379,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487407
"Nov. 18, 2020","Aug. 12, 2018",Class Workout,252,0,1845,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487923
"Nov. 18, 2020","Aug. 12, 2018",Indoor Sport / Other Activity,120,0,1381,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487836
"Nov. 18, 2020","Aug. 12, 2018",Run,1339,16.4967416064,5553,5.610198938200907,2.5901174640101803,10.6948150848,23.165058470399998,,15141,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978487752
"Nov. 18, 2020","Aug. 11, 2018",Class Workout,285,0,2081,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488016
"Nov. 18, 2020","Aug. 10, 2018",Bike Ride,97,3.0740884416000003,733,3.9740850930565497,1.7184579555396484,15.097819334399999,34.9150399488,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488193
"Nov. 18, 2020","Aug. 10, 2018",Bike Ride,90,2.84945620608,591,3.456793575518969,1.5454868567565418,17.3570969088,38.822688115199995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488094
"Nov. 18, 2020","Aug. 9, 2018",Bike Ride,92,2.92591613952,709,4.038626918794241,1.8133972600015906,14.85653038848,33.0871470336,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488364
"Nov. 18, 2020","Aug. 9, 2018",Bike Ride,104,3.3026152896000003,764,3.855533683289589,1.4951247216257058,15.5620346112,40.130441049599995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488253
"Nov. 18, 2020","Aug. 8, 2018",Class Workout,338,0,2473,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488727
"Nov. 18, 2020","Aug. 8, 2018",Indoor Sport / Other Activity,60,0,695,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488586
"Nov. 18, 2020","Aug. 8, 2018",Run,854,10.374974058240001,3690,5.927725831146106,2.9607529527559056,10.12193690112,20.2650205824,,9995,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488466
"Nov. 18, 2020","Aug. 7, 2018",Class Workout,342,0,2503,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488820
"Nov. 18, 2020","July 29, 2018",Run,910,11.15985112704,3839,5.733354708502347,2.9450322615923006,10.465081228799999,20.3733294336,,10440,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978488928
"Nov. 18, 2020","July 24, 2018",Bike Ride,92,2.93196727296,662,3.76311714586813,1.7926372484689412,15.944221624319999,33.4701709056,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489636
"Nov. 18, 2020","July 24, 2018",Bike Ride,92,2.93011652736,581,3.304768899626183,1.1929084148572338,18.1556534016,50.297310835199994,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489438
"Nov. 18, 2020","July 24, 2018",Indoor Sport / Other Activity,0,0,2,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489276
"Nov. 18, 2020","July 24, 2018",Run,1736,21.249617241600003,7348,5.763248876560884,2.6048563886900498,10.410798055679999,23.033896934399998,,19970,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489180
"Nov. 18, 2020","July 24, 2018",Bike Ride,359,11.3797518912,2444,3.579458462578541,1.3635555853813728,16.7622833664,44.002683647999994,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489069
"Nov. 18, 2020","July 23, 2018",Bike Ride,89,2.78992657152,796,4.7551983913942575,1.7615127654497733,12.61777195008,34.0616048256,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490038
"Nov. 18, 2020","July 23, 2018",Bike Ride,62,1.97703082368,465,3.920025799331902,1.5252239421776823,15.30603626112,39.3384828672,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489924
"Nov. 18, 2020","July 23, 2018",Bike Ride,89,2.83672629504,510,2.996413445478406,1.4939441163604548,20.0239408512,40.1621451264,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489837
"Nov. 18, 2020","July 23, 2018",Class Workout,334,0,2446,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978489711
"Nov. 18, 2020","July 22, 2018",Generic,1656,36.78590234880001,7715,3.4954490773880535,1.5756544281396643,17.165263104,38.0793321216,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490173
"Nov. 18, 2020","July 20, 2018",Class Workout,239,0,1745,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490332
"Nov. 18, 2020","July 19, 2018",Indoor Sport / Other Activity,65,0,757,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490521
"Nov. 18, 2020","July 19, 2018",Run,1416,17.508858048,5808,5.5286129006601445,2.1996540205201622,10.85262735744,27.2769323904,,15865,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490455
"Nov. 18, 2020","July 18, 2018",Class Workout,352,0,2575,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490620
"Nov. 18, 2020","July 17, 2018",Indoor Sport / Other Activity,59,0,682,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490863
"Nov. 18, 2020","July 17, 2018",Generic,688,15.940986842880001,3805,3.9782172114849277,1.7676954088125347,15.08214432384,33.9425133696,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490737
"Nov. 18, 2020","July 16, 2018",Class Workout,336,0,2456,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978490935
"Nov. 18, 2020","July 14, 2018",Indoor Sport / Other Activity,68,0,791,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978491190
"Nov. 18, 2020","July 14, 2018",Run,836,10.77164516736,3223,4.98685799928418,2.4548698103078026,12.031616678399999,24.441268262399998,,8923,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978491103
"Nov. 18, 2020","July 11, 2018",Bike Ride,92,2.92974637824,652,3.7090889207030937,1.57242329794003,16.1764821504,38.157707174399995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978491505
"Nov. 18, 2020","July 11, 2018",Bike Ride,88,2.79118185984,693,4.138040095840292,1.4509638709933985,14.499626169599999,41.3517722112,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978491286
"Nov. 18, 2020","July 10, 2018",Bike Ride,89,2.81295628416,599,3.549054770142368,1.354141811818977,16.905836851199997,44.3086199424,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492165
"Nov. 18, 2020","July 10, 2018",Bike Ride,98,3.0972308083200004,612,3.293254891434025,1.4855804601129405,18.2190615552,40.3882579584,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492063
"Nov. 18, 2020","July 10, 2018",Class Workout,256,0,1874,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978491862
"Nov. 18, 2020","July 10, 2018",Generic,456,10.5996223872,2820,4.434123468941382,1.7436918396564065,13.531428725759998,34.409866867199995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978491727
"Nov. 18, 2020","July 10, 2018",Indoor Sport / Other Activity,94,0,1089,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978491601
"Nov. 18, 2020","July 5, 2018",Bike Ride,96,3.0132552384,866,4.789951682176092,1.5921021235981865,12.526232463359998,37.686008448,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492396
"Nov. 18, 2020","July 5, 2018",Bike Ride,99,3.1512886732800003,716,3.78681002942814,1.770261671836475,15.844474483199999,33.8932674432,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492276
"Nov. 18, 2020","July 4, 2018",Class Workout,264,0,1932,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492468
"Nov. 18, 2020","June 27, 2018",Bike Ride,92,2.9183200358400003,733,4.186190149526763,1.910536218484053,14.332849850879999,31.404738816,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492888
"Nov. 18, 2020","June 27, 2018",Bike Ride,98,3.1180718131200003,659,3.5224725105384556,1.468598385429094,17.033457830399996,40.8551286528,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492765
"Nov. 18, 2020","June 27, 2018",Indoor Sport / Other Activity,91,0,1053,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492651
"Nov. 18, 2020","June 27, 2018",Run,752,9.99999690624,2798,4.66333487433389,0,12.86633513088,0,,7819,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978492558
"Nov. 18, 2020","June 25, 2018",Class Workout,246,0,1803,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493005
"Nov. 18, 2020","June 24, 2018",Class Workout,370,0,2704,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493092
"Nov. 18, 2020","June 20, 2018",Indoor Sport / Other Activity,126,0,1453,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493461
"Nov. 18, 2020","June 20, 2018",Run,1329,16.1499279744,5752,5.936014922850552,2.544322407142289,10.10779076736,23.5818785664,,15578,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493350
"Nov. 18, 2020","June 19, 2018",Class Workout,296,0,2164,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493527
"Nov. 18, 2020","June 18, 2018",Class Workout,331,0,2423,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493629
"Nov. 18, 2020","June 17, 2018",Run,785,9.5624001792,3371,5.875443659031257,2.8790239998409284,10.21199579136,20.8403610624,,9140,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493797
"Nov. 18, 2020","June 15, 2018",Bike Ride,99,3.1404899750400004,754,4.001487562634217,1.6237547721307561,14.9944189824,36.951342911999994,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978494124
"Nov. 18, 2020","June 15, 2018",Bike Ride,291,9.24537550464,1740,3.136700419549829,1.3879630458124552,19.1283409152,43.228911052799994,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978494028
"Nov. 18, 2020","June 15, 2018",Class Workout,321,0,2344,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978493917
"Nov. 18, 2020","June 14, 2018",Bike Ride,178,5.608596026880001,1581,4.6981440885230255,1.5117091187465201,12.770997592319999,39.69012453119999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978494826
"Nov. 18, 2020","June 14, 2018",Bike Ride,97,3.10020809472,566,3.0428050186908453,1.4250029825817228,19.718648294399998,42.105267072,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978494598
"Nov. 18, 2020","June 14, 2018",Indoor Sport / Other Activity,91,0,1050,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978494412
"Nov. 18, 2020","June 14, 2018",Run,1322,16.3689596928,5402,5.50024730573451,2.758937803229142,10.90860034176,21.747548275199996,,14765,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978494328
"Nov. 18, 2020","June 13, 2018",Class Workout,396,0,2894,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495054
"Nov. 18, 2020","June 13, 2018",Bike Ride,98,3.09916202112,712,3.82898870595721,2.0427329396325455,15.6699411264,29.3724592128,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978494976
"Nov. 18, 2020","June 11, 2018",Class Workout,479,0,3500,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495153
"Nov. 18, 2020","June 10, 2018",Generic,720,16.325185536000003,4938,5.041308756859938,1.9949122126779608,11.90167824384,30.076547212799998,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495300
"Nov. 18, 2020","June 9, 2018",Indoor Sport / Other Activity,83,0,957,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495399
"Nov. 18, 2020","June 7, 2018",Indoor Sport / Other Activity,78,0,904,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495771
"Nov. 18, 2020","June 7, 2018",Run,1600,19.646710617600004,6715,5.696445259683449,2.7836124532728865,10.53288289152,21.554748863999997,,18275,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495654
"Nov. 18, 2020","June 6, 2018",Bike Ride,97,3.06473815296,794,4.317945697128768,1.531978247037302,13.89551061888,39.164995583999996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496068
"Nov. 18, 2020","June 6, 2018",Bike Ride,98,3.0954444364800002,665,3.5805210073172673,1.6358404418197723,16.7572944,36.6783981696,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495996
"Nov. 18, 2020","June 6, 2018",Class Workout,276,0,2021,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978495885
"Nov. 18, 2020","June 5, 2018",Indoor Sport / Other Activity,91,0,1047,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496314
"Nov. 18, 2020","June 5, 2018",Generic,913,20.3834683008,4344,3.551900650202816,1.8401410761154855,16.892318361599997,32.6062750464,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496194
"Nov. 18, 2020","June 4, 2018",Bike Ride,80,2.5234996723200003,697,4.603409836554522,1.8106818678915135,13.033819560959998,33.136714828799995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496716
"Nov. 18, 2020","June 4, 2018",Bike Ride,302,9.552567087360002,2516,4.389745138391792,1.4588055754394336,13.668206872319997,41.12968273919999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496587
"Nov. 18, 2020","June 4, 2018",Bike Ride,88,2.79039328128,562,3.3567528135687583,1.4661750377793683,17.8745010048,40.9227211008,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496467
"Nov. 18, 2020","June 4, 2018",Class Workout,439,0,3214,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496383
"Nov. 18, 2020","June 2, 2018",Class Workout,357,0,2611,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978496812
"Nov. 18, 2020","May 31, 2018",Indoor Sport / Other Activity,105,0,1218,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497121
"Nov. 18, 2020","May 31, 2018",Run,1931,23.4656839296,8357,5.935604817863675,2.397890071979639,10.108498878719999,25.0219195776,,22633,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497040
"Nov. 18, 2020","May 30, 2018",Bike Ride,190,6.04514668032,1349,3.7192359122723295,1.3302625169012963,16.1323861248,45.10395774719999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497457
"Nov. 18, 2020","May 30, 2018",Bike Ride,79,2.48915627136,734,4.914642239322357,1.1079048357591663,12.208419210239999,54.1563568128,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497388
"Nov. 18, 2020","May 30, 2018",Bike Ride,217,6.642615640320001,2609,6.546145510220313,1.651393362761473,9.16574516352,36.333032947199996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497295
"Nov. 18, 2020","May 30, 2018",Class Workout,246,0,1799,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497187
"Nov. 18, 2020","May 29, 2018",Bike Ride,102,3.22380571392,666,3.44312962300167,1.2930734510458919,17.425976831999996,46.4009280768,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498066
"Nov. 18, 2020","May 29, 2018",Bike Ride,214,6.682060661760001,2189,5.459889246798696,1.3172882864073807,10.9892445696,45.54813669119999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497970
"Nov. 18, 2020","May 29, 2018",Bike Ride,109,3.4594780492800004,618,2.9773187087409525,1.1075755090272807,20.1523665024,54.1724502528,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497886
"Nov. 18, 2020","May 29, 2018",Generic,517,11.55980529792,2483,3.5799307046846414,1.8181196810625944,16.7600302848,33.001047129599996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497748
"Nov. 18, 2020","May 29, 2018",Bike Ride,104,3.30531898752,769,3.877579933190169,1.4123767199554602,15.47355287808,42.4815316992,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978497625
"Nov. 18, 2020","May 28, 2018",Bike Ride,593,18.8219218176,3838,3.3985213851109517,1.183326871072934,17.654664614399998,50.7044748672,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498186
"Nov. 18, 2020","May 27, 2018",Bike Ride,298,9.44543305728,2386,4.210150222699435,1.6009504493756461,14.25127220352,37.4777593344,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498345
"Nov. 18, 2020","May 26, 2018",Class Workout,510,0,3536,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498498
"Nov. 18, 2020","May 24, 2018",Bike Ride,100,2.9968721164800005,666,3.7038694026883,1.5892376024019725,16.1993348352,37.753922764799995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498972
"Nov. 18, 2020","May 24, 2018",Bike Ride,154,4.62596276736,1107,3.988357989342241,1.1627594846098783,15.043777562879999,51.60152321279999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498870
"Nov. 18, 2020","May 24, 2018",Bike Ride,112,3.3729758092800006,767,3.7899293128131712,1.5765554163684083,15.831422703359998,38.0576059776,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498780
"Nov. 18, 2020","May 24, 2018",Class Workout,398,0,2755,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978498576
"Nov. 18, 2020","May 23, 2018",Bike Ride,104,3.1401037324800005,676,3.5879961027598823,1.1348847729261113,16.7223716352,52.868881612799996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499383
"Nov. 18, 2020","May 23, 2018",Bike Ride,102,3.0691960358400006,581,3.154999801161219,1.084895460510618,19.0174571136,55.30494562559999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499296
"Nov. 18, 2020","May 23, 2018",Run,433,5.02073485056,1739,5.772724787242503,2.502019456374771,10.3937068224,23.980674009599998,,4725,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499221
"Nov. 18, 2020","May 23, 2018",Class Workout,1002,0,6942,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499131
"Nov. 18, 2020","May 23, 2018",Run,430,5.037327187200001,1680,5.55850085500676,2.7125151614570906,10.79428863744,22.119628608,,4586,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499059
"Nov. 18, 2020","May 22, 2018",Bike Ride,156,4.67113705344,1225,4.370805744452398,1.4624965203213234,13.72744682496,41.0257191168,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499737
"Nov. 18, 2020","May 22, 2018",Bike Ride,152,4.5428562432,1207,4.428195587767438,1.4012106796309551,13.54953384576,42.820137676799995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499638
"Nov. 18, 2020","May 22, 2018",Bike Ride,98,2.9571374131200003,610,3.4380033106657124,1.384849976139346,17.4520482048,43.325954496,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499455
"Nov. 18, 2020","May 21, 2018",Class Workout,493,0,3416,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499827
"Nov. 18, 2020","May 19, 2018",Indoor Sport / Other Activity,83,0,903,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500085
"Nov. 18, 2020","May 19, 2018",Run,1481,17.6475835008,5546,5.237749045573849,2.980301290463692,11.455294498559999,20.1322497024,,15254,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978499977
"Nov. 18, 2020","May 17, 2018",Class Workout,276,0,1913,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500166
"Nov. 18, 2020","May 16, 2018",Indoor Sport / Other Activity,73,0,800,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500385
"Nov. 18, 2020","May 16, 2018",Run,973,11.496735106560001,3681,5.336292302950767,1.768813876958562,11.2437623232,33.92094816,,10100,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500286
"Nov. 18, 2020","May 15, 2018",Bike Ride,468,14.06537687808,3040,3.602225503062117,1.4287125685993796,16.656388531199998,41.995831679999995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500589
"Nov. 18, 2020","May 15, 2018",Class Workout,338,0,2340,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500448
"Nov. 18, 2020","May 14, 2018",Bike Ride,225,6.706313475840001,1920,4.771627445717012,0.9698672254036428,12.574335755519998,61.863988031999995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500952
"Nov. 18, 2020","May 14, 2018",Bike Ride,104,3.12384935808,809,4.316261781197804,1.4562703809751054,13.900918014719998,41.2011376128,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500862
