"PRCCODE","PRCCODE_LABEL","DECL","INDICATORS","PERIOD","Value"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Hungary","PRODQNT","Jan.-Dec. 2019","55 962 000"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2014","27 291 000"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2015","30 936 600"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2016","30 738 200"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2017","28 439 900"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2018","39 254 200"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2019","27 638 100"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2014","1 479 247"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2015","2 004 539"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2016","1 417 513"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2017","1 098 546"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2018","1 211 109"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2019","1 210 057"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2014","6 034 255"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2015","5 705 299"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2016","5 450 204"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2017","5 529 096"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2018","4 903 882"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2019","4 647 759"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2014","10 769 200"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2015","8 158 400"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2016","7 742 600"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2017","6 593 500"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2018","6 587 000"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2019","7 457 000"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2014","0"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2015","0"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2016","0"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2017","0"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2018","0"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2019","0"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2014","0"
"11021217","Quality wine and grape must with fermentation prevented or arrested by the addition of alcohol, with a protected designation of origin (PDO) produced of an alcoholic strength of <= 15 % (excluding white wine and sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2015","0"
