"","time_usec","domain","count"
"687",2020-05-09,"facebook.com",0
"688",2020-05-09,"instagram.com",0
"689",2020-05-10,"stackoverflow.com",0
"690",2020-05-10,"wikipedia.org",1
"691",2020-05-10,"github.com",0
"692",2020-05-10,"pw.edu.pl",1
"693",2020-05-10,"youtube.com",2
"694",2020-05-10,"google.com",76
"695",2020-05-10,"facebook.com",0
"696",2020-05-10,"instagram.com",0
"697",2020-05-11,"stackoverflow.com",0
"698",2020-05-11,"wikipedia.org",12
"699",2020-05-11,"github.com",0
"700",2020-05-11,"pw.edu.pl",4
"701",2020-05-11,"youtube.com",5
"702",2020-05-11,"google.com",134
"703",2020-05-11,"facebook.com",0
"704",2020-05-11,"instagram.com",0
"705",2020-05-12,"stackoverflow.com",0
"706",2020-05-12,"wikipedia.org",0
"707",2020-05-12,"github.com",0
"708",2020-05-12,"pw.edu.pl",0
"709",2020-05-12,"youtube.com",11
"710",2020-05-12,"google.com",41
"711",2020-05-12,"facebook.com",0
"712",2020-05-12,"instagram.com",0
"713",2020-05-13,"stackoverflow.com",0
"714",2020-05-13,"wikipedia.org",0
