"","time_usec","domain","count"
"714",2020-03-19,"wikipedia.org",6
"715",2020-03-19,"github.com",29
"716",2020-03-19,"pw.edu.pl",52
"717",2020-03-19,"youtube.com",120
"718",2020-03-19,"google.com",171
"719",2020-03-19,"facebook.com",14
"720",2020-03-19,"instagram.com",0
"721",2020-03-20,"stackoverflow.com",0
"722",2020-03-20,"wikipedia.org",4
"723",2020-03-20,"github.com",0
"724",2020-03-20,"pw.edu.pl",1
"725",2020-03-20,"youtube.com",60
"726",2020-03-20,"google.com",74
"727",2020-03-20,"facebook.com",14
"728",2020-03-20,"instagram.com",0
"729",2020-03-21,"stackoverflow.com",0
"730",2020-03-21,"wikipedia.org",5
"731",2020-03-21,"github.com",0
"732",2020-03-21,"pw.edu.pl",39
"733",2020-03-21,"youtube.com",183
"734",2020-03-21,"google.com",138
"735",2020-03-21,"facebook.com",52
"736",2020-03-21,"instagram.com",0
"737",2020-03-22,"stackoverflow.com",0
"738",2020-03-22,"wikipedia.org",0
"739",2020-03-22,"github.com",43
"740",2020-03-22,"pw.edu.pl",76
"741",2020-03-22,"youtube.com",162
"742",2020-03-22,"google.com",107
"743",2020-03-22,"facebook.com",26
"744",2020-03-22,"instagram.com",0
"745",2020-03-23,"stackoverflow.com",1
"746",2020-03-23,"wikipedia.org",16
"747",2020-03-23,"github.com",23
"748",2020-03-23,"pw.edu.pl",46
"749",2020-03-23,"youtube.com",91
"750",2020-03-23,"google.com",228
"751",2020-03-23,"facebook.com",21
"752",2020-03-23,"instagram.com",0
"753",2020-03-24,"stackoverflow.com",0
"754",2020-03-24,"wikipedia.org",3
"755",2020-03-24,"github.com",1
"756",2020-03-24,"pw.edu.pl",14
"757",2020-03-24,"youtube.com",107
"758",2020-03-24,"google.com",124
"759",2020-03-24,"facebook.com",37
"760",2020-03-24,"instagram.com",0
"761",2020-03-25,"stackoverflow.com",0
"762",2020-03-25,"wikipedia.org",14
"763",2020-03-25,"github.com",0
"764",2020-03-25,"pw.edu.pl",45
"765",2020-03-25,"youtube.com",225
"766",2020-03-25,"google.com",126
"767",2020-03-25,"facebook.com",18
"768",2020-03-25,"instagram.com",0
"769",2020-03-26,"stackoverflow.com",0
"770",2020-03-26,"wikipedia.org",8
"771",2020-03-26,"github.com",0
"772",2020-03-26,"pw.edu.pl",31
"773",2020-03-26,"youtube.com",112
"774",2020-03-26,"google.com",110
"775",2020-03-26,"facebook.com",12
"776",2020-03-26,"instagram.com",0
"777",2020-03-27,"stackoverflow.com",3
"778",2020-03-27,"wikipedia.org",5
"779",2020-03-27,"github.com",9
"780",2020-03-27,"pw.edu.pl",38
"781",2020-03-27,"youtube.com",173
"782",2020-03-27,"google.com",76
"783",2020-03-27,"facebook.com",1
"784",2020-03-27,"instagram.com",0
"785",2020-03-28,"stackoverflow.com",1
"786",2020-03-28,"wikipedia.org",5
"787",2020-03-28,"github.com",0
"788",2020-03-28,"pw.edu.pl",0
"789",2020-03-28,"youtube.com",78
"790",2020-03-28,"google.com",97
"791",2020-03-28,"facebook.com",8
"792",2020-03-28,"instagram.com",0
"793",2020-03-29,"stackoverflow.com",0
"794",2020-03-29,"wikipedia.org",10
"795",2020-03-29,"github.com",0
"796",2020-03-29,"pw.edu.pl",25
"797",2020-03-29,"youtube.com",130
"798",2020-03-29,"google.com",94
"799",2020-03-29,"facebook.com",4
"800",2020-03-29,"instagram.com",0
"801",2020-03-30,"stackoverflow.com",1
"802",2020-03-30,"wikipedia.org",4
"803",2020-03-30,"github.com",66
"804",2020-03-30,"pw.edu.pl",24
"805",2020-03-30,"youtube.com",106
"806",2020-03-30,"google.com",151
"807",2020-03-30,"facebook.com",4
"808",2020-03-30,"instagram.com",0
"809",2020-03-31,"stackoverflow.com",0
"810",2020-03-31,"wikipedia.org",10
"811",2020-03-31,"github.com",0
"812",2020-03-31,"pw.edu.pl",23
"813",2020-03-31,"youtube.com",193
"814",2020-03-31,"google.com",146
"815",2020-03-31,"facebook.com",14
"816",2020-03-31,"instagram.com",0
"817",2020-04-01,"stackoverflow.com",0
"818",2020-04-01,"wikipedia.org",7
"819",2020-04-01,"github.com",7
"820",2020-04-01,"pw.edu.pl",30
"821",2020-04-01,"youtube.com",143
"822",2020-04-01,"google.com",96
"823",2020-04-01,"facebook.com",0
"824",2020-04-01,"instagram.com",0
"825",2020-04-02,"stackoverflow.com",0
"826",2020-04-02,"wikipedia.org",15
"827",2020-04-02,"github.com",0
"828",2020-04-02,"pw.edu.pl",2
"829",2020-04-02,"youtube.com",67
"830",2020-04-02,"google.com",120
"831",2020-04-02,"facebook.com",21
"832",2020-04-02,"instagram.com",0
"833",2020-04-03,"stackoverflow.com",0
"834",2020-04-03,"wikipedia.org",2
"835",2020-04-03,"github.com",0
"836",2020-04-03,"pw.edu.pl",2
"837",2020-04-03,"youtube.com",138
"838",2020-04-03,"google.com",109
"839",2020-04-03,"facebook.com",5
"840",2020-04-03,"instagram.com",0
"841",2020-04-04,"stackoverflow.com",1
"842",2020-04-04,"wikipedia.org",6
"843",2020-04-04,"github.com",48
"844",2020-04-04,"pw.edu.pl",2
"845",2020-04-04,"youtube.com",152
"846",2020-04-04,"google.com",80
"847",2020-04-04,"facebook.com",0
"848",2020-04-04,"instagram.com",0
"849",2020-04-05,"stackoverflow.com",8
"850",2020-04-05,"wikipedia.org",1
"851",2020-04-05,"github.com",4
"852",2020-04-05,"pw.edu.pl",0
"853",2020-04-05,"youtube.com",192
"854",2020-04-05,"google.com",83
"855",2020-04-05,"facebook.com",0
"856",2020-04-05,"instagram.com",0
"857",2020-04-06,"stackoverflow.com",3
"858",2020-04-06,"wikipedia.org",2
"859",2020-04-06,"github.com",72
"860",2020-04-06,"pw.edu.pl",42
"861",2020-04-06,"youtube.com",110
"862",2020-04-06,"google.com",121
"863",2020-04-06,"facebook.com",11
"864",2020-04-06,"instagram.com",0
"865",2020-04-07,"stackoverflow.com",0
"866",2020-04-07,"wikipedia.org",1
"867",2020-04-07,"github.com",10
"868",2020-04-07,"pw.edu.pl",21
"869",2020-04-07,"youtube.com",125
"870",2020-04-07,"google.com",90
"871",2020-04-07,"facebook.com",15
"872",2020-04-07,"instagram.com",0
"873",2020-04-08,"stackoverflow.com",0
"874",2020-04-08,"wikipedia.org",13
"875",2020-04-08,"github.com",0
"876",2020-04-08,"pw.edu.pl",29
"877",2020-04-08,"youtube.com",230
"878",2020-04-08,"google.com",90
"879",2020-04-08,"facebook.com",8
"880",2020-04-08,"instagram.com",0
"881",2020-04-09,"stackoverflow.com",0
"882",2020-04-09,"wikipedia.org",3
"883",2020-04-09,"github.com",0
"884",2020-04-09,"pw.edu.pl",12
"885",2020-04-09,"youtube.com",134
"886",2020-04-09,"google.com",78
"887",2020-04-09,"facebook.com",0
"888",2020-04-09,"instagram.com",0
"889",2020-04-10,"stackoverflow.com",5
"890",2020-04-10,"wikipedia.org",6
"891",2020-04-10,"github.com",23
"892",2020-04-10,"pw.edu.pl",6
"893",2020-04-10,"youtube.com",131
"894",2020-04-10,"google.com",115
"895",2020-04-10,"facebook.com",4
"896",2020-04-10,"instagram.com",0
"897",2020-04-11,"stackoverflow.com",4
"898",2020-04-11,"wikipedia.org",25
"899",2020-04-11,"github.com",0
"900",2020-04-11,"pw.edu.pl",0
"901",2020-04-11,"youtube.com",209
"902",2020-04-11,"google.com",174
"903",2020-04-11,"facebook.com",1
"904",2020-04-11,"instagram.com",0
"905",2020-04-12,"stackoverflow.com",1
"906",2020-04-12,"wikipedia.org",44
"907",2020-04-12,"github.com",20
"908",2020-04-12,"pw.edu.pl",33
"909",2020-04-12,"youtube.com",151
"910",2020-04-12,"google.com",181
"911",2020-04-12,"facebook.com",47
"912",2020-04-12,"instagram.com",0
"913",2020-04-13,"stackoverflow.com",0
"914",2020-04-13,"wikipedia.org",10
"915",2020-04-13,"github.com",1
"916",2020-04-13,"pw.edu.pl",9
"917",2020-04-13,"youtube.com",136
"918",2020-04-13,"google.com",152
"919",2020-04-13,"facebook.com",17
"920",2020-04-13,"instagram.com",0
"921",2020-04-14,"stackoverflow.com",0
"922",2020-04-14,"wikipedia.org",2
"923",2020-04-14,"github.com",18
"924",2020-04-14,"pw.edu.pl",22
"925",2020-04-14,"youtube.com",156
"926",2020-04-14,"google.com",45
"927",2020-04-14,"facebook.com",15
"928",2020-04-14,"instagram.com",0
"929",2020-04-15,"stackoverflow.com",0
"930",2020-04-15,"wikipedia.org",8
"931",2020-04-15,"github.com",6
"932",2020-04-15,"pw.edu.pl",16
"933",2020-04-15,"youtube.com",147
"934",2020-04-15,"google.com",42
"935",2020-04-15,"facebook.com",0
"936",2020-04-15,"instagram.com",0
"937",2020-04-16,"stackoverflow.com",0
"938",2020-04-16,"wikipedia.org",8
"939",2020-04-16,"github.com",0
"940",2020-04-16,"pw.edu.pl",15
"941",2020-04-16,"youtube.com",183
"942",2020-04-16,"google.com",40
"943",2020-04-16,"facebook.com",14
"944",2020-04-16,"instagram.com",0
"945",2020-04-17,"stackoverflow.com",0
"946",2020-04-17,"wikipedia.org",2
"947",2020-04-17,"github.com",14
"948",2020-04-17,"pw.edu.pl",8
"949",2020-04-17,"youtube.com",108
"950",2020-04-17,"google.com",79
"951",2020-04-17,"facebook.com",24
"952",2020-04-17,"instagram.com",0
"953",2020-04-18,"stackoverflow.com",1
"954",2020-04-18,"wikipedia.org",8
"955",2020-04-18,"github.com",0
"956",2020-04-18,"pw.edu.pl",28
"957",2020-04-18,"youtube.com",186
"958",2020-04-18,"google.com",73
"959",2020-04-18,"facebook.com",21
"960",2020-04-18,"instagram.com",0
"961",2020-04-19,"stackoverflow.com",0
"962",2020-04-19,"wikipedia.org",26
"963",2020-04-19,"github.com",0
"964",2020-04-19,"pw.edu.pl",9
"965",2020-04-19,"youtube.com",133
"966",2020-04-19,"google.com",200
"967",2020-04-19,"facebook.com",49
"968",2020-04-19,"instagram.com",0
"969",2020-04-20,"stackoverflow.com",2
"970",2020-04-20,"wikipedia.org",24
"971",2020-04-20,"github.com",50
"972",2020-04-20,"pw.edu.pl",45
"973",2020-04-20,"youtube.com",122
"974",2020-04-20,"google.com",187
"975",2020-04-20,"facebook.com",35
"976",2020-04-20,"instagram.com",0
"977",2020-04-21,"stackoverflow.com",2
"978",2020-04-21,"wikipedia.org",20
"979",2020-04-21,"github.com",33
"980",2020-04-21,"pw.edu.pl",125
"981",2020-04-21,"youtube.com",185
"982",2020-04-21,"google.com",147
"983",2020-04-21,"facebook.com",0
"984",2020-04-21,"instagram.com",0
"985",2020-04-22,"stackoverflow.com",2
"986",2020-04-22,"wikipedia.org",4
"987",2020-04-22,"github.com",3
"988",2020-04-22,"pw.edu.pl",27
"989",2020-04-22,"youtube.com",158
"990",2020-04-22,"google.com",120
"991",2020-04-22,"facebook.com",0
"992",2020-04-22,"instagram.com",0
"993",2020-04-23,"stackoverflow.com",30
"994",2020-04-23,"wikipedia.org",0
"995",2020-04-23,"github.com",7
"996",2020-04-23,"pw.edu.pl",27
"997",2020-04-23,"youtube.com",257
"998",2020-04-23,"google.com",110
"999",2020-04-23,"facebook.com",0
"1000",2020-04-23,"instagram.com",0
"1001",2020-04-24,"stackoverflow.com",0
"1002",2020-04-24,"wikipedia.org",1
"1003",2020-04-24,"github.com",0
"1004",2020-04-24,"pw.edu.pl",7
"1005",2020-04-24,"youtube.com",57
"1006",2020-04-24,"google.com",72
"1007",2020-04-24,"facebook.com",39
"1008",2020-04-24,"instagram.com",0
"1009",2020-04-25,"stackoverflow.com",3
"1010",2020-04-25,"wikipedia.org",9
"1011",2020-04-25,"github.com",27
"1012",2020-04-25,"pw.edu.pl",34
"1013",2020-04-25,"youtube.com",122
"1014",2020-04-25,"google.com",100
"1015",2020-04-25,"facebook.com",26
"1016",2020-04-25,"instagram.com",0
"1017",2020-04-26,"stackoverflow.com",0
"1018",2020-04-26,"wikipedia.org",10
"1019",2020-04-26,"github.com",25
"1020",2020-04-26,"pw.edu.pl",32
"1021",2020-04-26,"youtube.com",108
"1022",2020-04-26,"google.com",101
"1023",2020-04-26,"facebook.com",58
"1024",2020-04-26,"instagram.com",0
"1025",2020-04-27,"stackoverflow.com",0
"1026",2020-04-27,"wikipedia.org",6
"1027",2020-04-27,"github.com",7
"1028",2020-04-27,"pw.edu.pl",31
"1029",2020-04-27,"youtube.com",228
"1030",2020-04-27,"google.com",126
"1031",2020-04-27,"facebook.com",53
"1032",2020-04-27,"instagram.com",0
"1033",2020-04-28,"stackoverflow.com",5
"1034",2020-04-28,"wikipedia.org",2
"1035",2020-04-28,"github.com",19
"1036",2020-04-28,"pw.edu.pl",116
"1037",2020-04-28,"youtube.com",156
"1038",2020-04-28,"google.com",80
"1039",2020-04-28,"facebook.com",10
"1040",2020-04-28,"instagram.com",0
"1041",2020-04-29,"stackoverflow.com",13
"1042",2020-04-29,"wikipedia.org",4
"1043",2020-04-29,"github.com",49
"1044",2020-04-29,"pw.edu.pl",8
"1045",2020-04-29,"youtube.com",179
"1046",2020-04-29,"google.com",94
"1047",2020-04-29,"facebook.com",6
"1048",2020-04-29,"instagram.com",1
"1049",2020-04-30,"stackoverflow.com",0
"1050",2020-04-30,"wikipedia.org",6
"1051",2020-04-30,"github.com",37
"1052",2020-04-30,"pw.edu.pl",4
"1053",2020-04-30,"youtube.com",161
"1054",2020-04-30,"google.com",83
"1055",2020-04-30,"facebook.com",6
"1056",2020-04-30,"instagram.com",0
"1057",2020-05-01,"stackoverflow.com",0
"1058",2020-05-01,"wikipedia.org",15
"1059",2020-05-01,"github.com",40
"1060",2020-05-01,"pw.edu.pl",6
"1061",2020-05-01,"youtube.com",237
"1062",2020-05-01,"google.com",63
"1063",2020-05-01,"facebook.com",2
"1064",2020-05-01,"instagram.com",0
"1065",2020-05-02,"stackoverflow.com",2
"1066",2020-05-02,"wikipedia.org",5
"1067",2020-05-02,"github.com",19
"1068",2020-05-02,"pw.edu.pl",23
"1069",2020-05-02,"youtube.com",151
"1070",2020-05-02,"google.com",42
"1071",2020-05-02,"facebook.com",1
"1072",2020-05-02,"instagram.com",0
"1073",2020-05-03,"stackoverflow.com",10
"1074",2020-05-03,"wikipedia.org",12
"1075",2020-05-03,"github.com",23
"1076",2020-05-03,"pw.edu.pl",8
"1077",2020-05-03,"youtube.com",319
"1078",2020-05-03,"google.com",115
"1079",2020-05-03,"facebook.com",22
"1080",2020-05-03,"instagram.com",0
"1081",2020-05-04,"stackoverflow.com",2
"1082",2020-05-04,"wikipedia.org",4
"1083",2020-05-04,"github.com",11
"1084",2020-05-04,"pw.edu.pl",8
"1085",2020-05-04,"youtube.com",188
"1086",2020-05-04,"google.com",80
"1087",2020-05-04,"facebook.com",20
"1088",2020-05-04,"instagram.com",0
"1089",2020-05-05,"stackoverflow.com",6
"1090",2020-05-05,"wikipedia.org",10
"1091",2020-05-05,"github.com",8
"1092",2020-05-05,"pw.edu.pl",53
"1093",2020-05-05,"youtube.com",151
"1094",2020-05-05,"google.com",92
"1095",2020-05-05,"facebook.com",50
"1096",2020-05-05,"instagram.com",0
"1097",2020-05-06,"stackoverflow.com",6
"1098",2020-05-06,"wikipedia.org",1
"1099",2020-05-06,"github.com",3
"1100",2020-05-06,"pw.edu.pl",50
"1101",2020-05-06,"youtube.com",152
"1102",2020-05-06,"google.com",100
"1103",2020-05-06,"facebook.com",24
"1104",2020-05-06,"instagram.com",0
"1105",2020-05-07,"stackoverflow.com",7
"1106",2020-05-07,"wikipedia.org",1
"1107",2020-05-07,"github.com",0
"1108",2020-05-07,"pw.edu.pl",6
"1109",2020-05-07,"youtube.com",254
"1110",2020-05-07,"google.com",95
"1111",2020-05-07,"facebook.com",18
"1112",2020-05-07,"instagram.com",0
"1113",2020-05-08,"stackoverflow.com",12
"1114",2020-05-08,"wikipedia.org",6
"1115",2020-05-08,"github.com",0
"1116",2020-05-08,"pw.edu.pl",14
"1117",2020-05-08,"youtube.com",204
"1118",2020-05-08,"google.com",87
"1119",2020-05-08,"facebook.com",76
"1120",2020-05-08,"instagram.com",0
"1121",2020-05-09,"stackoverflow.com",4
"1122",2020-05-09,"wikipedia.org",2
"1123",2020-05-09,"github.com",17
"1124",2020-05-09,"pw.edu.pl",21
"1125",2020-05-09,"youtube.com",170
"1126",2020-05-09,"google.com",71
"1127",2020-05-09,"facebook.com",48
"1128",2020-05-09,"instagram.com",0
"1129",2020-05-10,"stackoverflow.com",4
"1130",2020-05-10,"wikipedia.org",4
"1131",2020-05-10,"github.com",4
"1132",2020-05-10,"pw.edu.pl",15
"1133",2020-05-10,"youtube.com",206
"1134",2020-05-10,"google.com",71
"1135",2020-05-10,"facebook.com",24
"1136",2020-05-10,"instagram.com",0
"1137",2020-05-11,"stackoverflow.com",11
"1138",2020-05-11,"wikipedia.org",1
"1139",2020-05-11,"github.com",18
"1140",2020-05-11,"pw.edu.pl",33
"1141",2020-05-11,"youtube.com",171
"1142",2020-05-11,"google.com",84
"1143",2020-05-11,"facebook.com",135
"1144",2020-05-11,"instagram.com",0
"1145",2020-05-12,"stackoverflow.com",3
"1146",2020-05-12,"wikipedia.org",6
"1147",2020-05-12,"github.com",70
"1148",2020-05-12,"pw.edu.pl",3
"1149",2020-05-12,"youtube.com",213
"1150",2020-05-12,"google.com",42
"1151",2020-05-12,"facebook.com",28
"1152",2020-05-12,"instagram.com",0
"1153",2020-05-13,"stackoverflow.com",0
"1154",2020-05-13,"wikipedia.org",13
"1155",2020-05-13,"github.com",0
"1156",2020-05-13,"pw.edu.pl",30
"1157",2020-05-13,"youtube.com",170
"1158",2020-05-13,"google.com",70
"1159",2020-05-13,"facebook.com",34
"1160",2020-05-13,"instagram.com",0
"1161",2020-05-14,"stackoverflow.com",1
"1162",2020-05-14,"wikipedia.org",20
"1163",2020-05-14,"github.com",43
"1164",2020-05-14,"pw.edu.pl",4
"1165",2020-05-14,"youtube.com",249
"1166",2020-05-14,"google.com",122
"1167",2020-05-14,"facebook.com",40
"1168",2020-05-14,"instagram.com",0
"1169",2020-05-15,"stackoverflow.com",0
"1170",2020-05-15,"wikipedia.org",29
"1171",2020-05-15,"github.com",0
"1172",2020-05-15,"pw.edu.pl",30
"1173",2020-05-15,"youtube.com",135
"1174",2020-05-15,"google.com",53
"1175",2020-05-15,"facebook.com",14
"1176",2020-05-15,"instagram.com",0
"1177",2020-05-16,"stackoverflow.com",3
"1178",2020-05-16,"wikipedia.org",10
"1179",2020-05-16,"github.com",38
"1180",2020-05-16,"pw.edu.pl",22
"1181",2020-05-16,"youtube.com",256
"1182",2020-05-16,"google.com",56
"1183",2020-05-16,"facebook.com",9
"1184",2020-05-16,"instagram.com",0
"1185",2020-05-17,"stackoverflow.com",0
"1186",2020-05-17,"wikipedia.org",31
"1187",2020-05-17,"github.com",0
"1188",2020-05-17,"pw.edu.pl",3
"1189",2020-05-17,"youtube.com",275
"1190",2020-05-17,"google.com",147
"1191",2020-05-17,"facebook.com",24
"1192",2020-05-17,"instagram.com",0
"1193",2020-05-18,"stackoverflow.com",0
"1194",2020-05-18,"wikipedia.org",9
"1195",2020-05-18,"github.com",8
"1196",2020-05-18,"pw.edu.pl",39
"1197",2020-05-18,"youtube.com",292
"1198",2020-05-18,"google.com",122
"1199",2020-05-18,"facebook.com",39
"1200",2020-05-18,"instagram.com",0
"1201",2020-05-19,"stackoverflow.com",0
"1202",2020-05-19,"wikipedia.org",3
"1203",2020-05-19,"github.com",0
"1204",2020-05-19,"pw.edu.pl",53
"1205",2020-05-19,"youtube.com",149
"1206",2020-05-19,"google.com",65
"1207",2020-05-19,"facebook.com",33
"1208",2020-05-19,"instagram.com",0
"1209",2020-05-20,"stackoverflow.com",0
"1210",2020-05-20,"wikipedia.org",7
"1211",2020-05-20,"github.com",0
"1212",2020-05-20,"pw.edu.pl",17
"1213",2020-05-20,"youtube.com",139
"1214",2020-05-20,"google.com",56
"1215",2020-05-20,"facebook.com",7
"1216",2020-05-20,"instagram.com",0
"1217",2020-05-21,"stackoverflow.com",0
"1218",2020-05-21,"wikipedia.org",10
"1219",2020-05-21,"github.com",0
"1220",2020-05-21,"pw.edu.pl",23
"1221",2020-05-21,"youtube.com",207
"1222",2020-05-21,"google.com",52
"1223",2020-05-21,"facebook.com",13
"1224",2020-05-21,"instagram.com",0
"1225",2020-05-22,"stackoverflow.com",0
"1226",2020-05-22,"wikipedia.org",39
"1227",2020-05-22,"github.com",11
"1228",2020-05-22,"pw.edu.pl",28
"1229",2020-05-22,"youtube.com",293
"1230",2020-05-22,"google.com",105
"1231",2020-05-22,"facebook.com",29
"1232",2020-05-22,"instagram.com",0
"1233",2020-05-23,"stackoverflow.com",0
"1234",2020-05-23,"wikipedia.org",38
"1235",2020-05-23,"github.com",0
"1236",2020-05-23,"pw.edu.pl",10
"1237",2020-05-23,"youtube.com",186
"1238",2020-05-23,"google.com",280
"1239",2020-05-23,"facebook.com",21
"1240",2020-05-23,"instagram.com",0
"1241",2020-05-24,"stackoverflow.com",7
"1242",2020-05-24,"wikipedia.org",6
"1243",2020-05-24,"github.com",25
"1244",2020-05-24,"pw.edu.pl",14
"1245",2020-05-24,"youtube.com",323
"1246",2020-05-24,"google.com",106
"1247",2020-05-24,"facebook.com",28
"1248",2020-05-24,"instagram.com",0
"1249",2020-05-25,"stackoverflow.com",4
"1250",2020-05-25,"wikipedia.org",1
"1251",2020-05-25,"github.com",5
"1252",2020-05-25,"pw.edu.pl",6
"1253",2020-05-25,"youtube.com",189
"1254",2020-05-25,"google.com",72
"1255",2020-05-25,"facebook.com",38
"1256",2020-05-25,"instagram.com",0
"1257",2020-05-26,"stackoverflow.com",6
"1258",2020-05-26,"wikipedia.org",5
"1259",2020-05-26,"github.com",5
"1260",2020-05-26,"pw.edu.pl",7
"1261",2020-05-26,"youtube.com",165
"1262",2020-05-26,"google.com",61
"1263",2020-05-26,"facebook.com",20
"1264",2020-05-26,"instagram.com",0
"1265",2020-05-27,"stackoverflow.com",0
"1266",2020-05-27,"wikipedia.org",2
"1267",2020-05-27,"github.com",0
"1268",2020-05-27,"pw.edu.pl",34
"1269",2020-05-27,"youtube.com",167
"1270",2020-05-27,"google.com",29
"1271",2020-05-27,"facebook.com",21
"1272",2020-05-27,"instagram.com",0
"1273",2020-05-28,"stackoverflow.com",0
"1274",2020-05-28,"wikipedia.org",5
"1275",2020-05-28,"github.com",0
"1276",2020-05-28,"pw.edu.pl",57
"1277",2020-05-28,"youtube.com",145
"1278",2020-05-28,"google.com",53
"1279",2020-05-28,"facebook.com",19
"1280",2020-05-28,"instagram.com",0
"1281",2020-05-29,"stackoverflow.com",10
"1282",2020-05-29,"wikipedia.org",5
"1283",2020-05-29,"github.com",17
"1284",2020-05-29,"pw.edu.pl",4
"1285",2020-05-29,"youtube.com",206
"1286",2020-05-29,"google.com",66
"1287",2020-05-29,"facebook.com",17
"1288",2020-05-29,"instagram.com",0
"1289",2020-05-30,"stackoverflow.com",1
"1290",2020-05-30,"wikipedia.org",0
"1291",2020-05-30,"github.com",9
"1292",2020-05-30,"pw.edu.pl",9
"1293",2020-05-30,"youtube.com",184
"1294",2020-05-30,"google.com",18
"1295",2020-05-30,"facebook.com",17
"1296",2020-05-30,"instagram.com",0
"1297",2020-05-31,"stackoverflow.com",10
"1298",2020-05-31,"wikipedia.org",1
"1299",2020-05-31,"github.com",2
"1300",2020-05-31,"pw.edu.pl",4
"1301",2020-05-31,"youtube.com",230
"1302",2020-05-31,"google.com",35
"1303",2020-05-31,"facebook.com",10
"1304",2020-05-31,"instagram.com",0
"1305",2020-06-01,"stackoverflow.com",1
"1306",2020-06-01,"wikipedia.org",3
"1307",2020-06-01,"github.com",2
"1308",2020-06-01,"pw.edu.pl",77
"1309",2020-06-01,"youtube.com",113
"1310",2020-06-01,"google.com",102
"1311",2020-06-01,"facebook.com",19
"1312",2020-06-01,"instagram.com",0
"1313",2020-06-02,"stackoverflow.com",0
"1314",2020-06-02,"wikipedia.org",8
"1315",2020-06-02,"github.com",0
"1316",2020-06-02,"pw.edu.pl",141
"1317",2020-06-02,"youtube.com",235
"1318",2020-06-02,"google.com",35
"1319",2020-06-02,"facebook.com",33
"1320",2020-06-02,"instagram.com",0
"1321",2020-06-03,"stackoverflow.com",0
"1322",2020-06-03,"wikipedia.org",5
"1323",2020-06-03,"github.com",0
"1324",2020-06-03,"pw.edu.pl",76
"1325",2020-06-03,"youtube.com",156
"1326",2020-06-03,"google.com",71
"1327",2020-06-03,"facebook.com",38
"1328",2020-06-03,"instagram.com",4
"1329",2020-06-04,"stackoverflow.com",0
"1330",2020-06-04,"wikipedia.org",2
"1331",2020-06-04,"github.com",5
"1332",2020-06-04,"pw.edu.pl",22
"1333",2020-06-04,"youtube.com",219
"1334",2020-06-04,"google.com",48
"1335",2020-06-04,"facebook.com",16
"1336",2020-06-04,"instagram.com",0
"1337",2020-06-05,"stackoverflow.com",9
"1338",2020-06-05,"wikipedia.org",10
"1339",2020-06-05,"github.com",15
"1340",2020-06-05,"pw.edu.pl",14
"1341",2020-06-05,"youtube.com",230
"1342",2020-06-05,"google.com",53
"1343",2020-06-05,"facebook.com",13
"1344",2020-06-05,"instagram.com",0
"1345",2020-06-06,"stackoverflow.com",1
"1346",2020-06-06,"wikipedia.org",2
"1347",2020-06-06,"github.com",0
"1348",2020-06-06,"pw.edu.pl",20
"1349",2020-06-06,"youtube.com",270
"1350",2020-06-06,"google.com",54
"1351",2020-06-06,"facebook.com",59
"1352",2020-06-06,"instagram.com",0
"1353",2020-06-07,"stackoverflow.com",2
"1354",2020-06-07,"wikipedia.org",3
"1355",2020-06-07,"github.com",17
"1356",2020-06-07,"pw.edu.pl",39
"1357",2020-06-07,"youtube.com",223
"1358",2020-06-07,"google.com",56
"1359",2020-06-07,"facebook.com",17
"1360",2020-06-07,"instagram.com",0
"1361",2020-06-08,"stackoverflow.com",0
"1362",2020-06-08,"wikipedia.org",6
"1363",2020-06-08,"github.com",30
"1364",2020-06-08,"pw.edu.pl",59
"1365",2020-06-08,"youtube.com",161
"1366",2020-06-08,"google.com",40
"1367",2020-06-08,"facebook.com",57
"1368",2020-06-08,"instagram.com",0
"1369",2020-06-09,"stackoverflow.com",0
"1370",2020-06-09,"wikipedia.org",42
"1371",2020-06-09,"github.com",1
"1372",2020-06-09,"pw.edu.pl",73
"1373",2020-06-09,"youtube.com",207
"1374",2020-06-09,"google.com",95
"1375",2020-06-09,"facebook.com",75
"1376",2020-06-09,"instagram.com",0
"1377",2020-06-10,"stackoverflow.com",0
"1378",2020-06-10,"wikipedia.org",3
"1379",2020-06-10,"github.com",4
"1380",2020-06-10,"pw.edu.pl",84
"1381",2020-06-10,"youtube.com",136
"1382",2020-06-10,"google.com",27
"1383",2020-06-10,"facebook.com",19
"1384",2020-06-10,"instagram.com",0
"1385",2020-06-11,"stackoverflow.com",8
"1386",2020-06-11,"wikipedia.org",5
"1387",2020-06-11,"github.com",53
"1388",2020-06-11,"pw.edu.pl",3
"1389",2020-06-11,"youtube.com",161
"1390",2020-06-11,"google.com",55
"1391",2020-06-11,"facebook.com",16
"1392",2020-06-11,"instagram.com",0
"1393",2020-06-12,"stackoverflow.com",8
"1394",2020-06-12,"wikipedia.org",2
"1395",2020-06-12,"github.com",0
"1396",2020-06-12,"pw.edu.pl",40
"1397",2020-06-12,"youtube.com",279
"1398",2020-06-12,"google.com",46
"1399",2020-06-12,"facebook.com",15
"1400",2020-06-12,"instagram.com",0
"1401",2020-06-13,"stackoverflow.com",0
"1402",2020-06-13,"wikipedia.org",3
"1403",2020-06-13,"github.com",0
"1404",2020-06-13,"pw.edu.pl",49
"1405",2020-06-13,"youtube.com",199
"1406",2020-06-13,"google.com",47
"1407",2020-06-13,"facebook.com",7
"1408",2020-06-13,"instagram.com",0
"1409",2020-06-14,"stackoverflow.com",2
