"","endTime","artistName","trackName","msPlayed","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"64","2019-12-19 10:54","Dawid Podsiadlo","Nie Ma Fal",238106,62,0.559,0.727,5,-6.323,0,0.0301,0.0229,0,0.118,0.726,163.001,"audio_features","3kWcNl9IThew9vwO8UM3fD","spotify:track:3kWcNl9IThew9vwO8UM3fD","https://api.spotify.com/v1/tracks/3kWcNl9IThew9vwO8UM3fD","https://api.spotify.com/v1/audio-analysis/3kWcNl9IThew9vwO8UM3fD",238107,4
"65","2019-12-19 10:59","Dawid Podsiadlo","LIS",270453,63,0.511,0.345,6,-10.765,1,0.0293,0.573,9.44e-06,0.0871,0.336,182.836,"audio_features","6MBvwe7DJPyMnmwXX86mKX","spotify:track:6MBvwe7DJPyMnmwXX86mKX","https://api.spotify.com/v1/tracks/6MBvwe7DJPyMnmwXX86mKX","https://api.spotify.com/v1/audio-analysis/6MBvwe7DJPyMnmwXX86mKX",270453,3
"66","2019-12-19 11:02","Dawid Podsiadlo","Co Mówimy ?",217680,64,0.645,0.586,10,-7.168,1,0.028,0.067,0.000185,0.105,0.337,87.989,"audio_features","0PP45ebEIiGWmLztzKFGaK","spotify:track:0PP45ebEIiGWmLztzKFGaK","https://api.spotify.com/v1/tracks/0PP45ebEIiGWmLztzKFGaK","https://api.spotify.com/v1/audio-analysis/0PP45ebEIiGWmLztzKFGaK",217680,4
"67","2019-12-19 11:05","Dawid Podsiadlo","Nie Klami",195666,65,0.646,0.346,6,-9.352,0,0.0297,0.667,0,0.114,0.203,135.94,"audio_features","3FwWzOCkDwhu1RWTz3CSxJ","spotify:track:3FwWzOCkDwhu1RWTz3CSxJ","https://api.spotify.com/v1/tracks/3FwWzOCkDwhu1RWTz3CSxJ","https://api.spotify.com/v1/audio-analysis/3FwWzOCkDwhu1RWTz3CSxJ",195667,4
"68","2019-12-19 11:11","Dawid Podsiadlo","Matylda",304741,66,0.744,0.698,0,-5.995,1,0.0297,0.00824,0.000327,0.0723,0.315,121.987,"audio_features","0K2roqsVJ9BBw7lnfoFDia","spotify:track:0K2roqsVJ9BBw7lnfoFDia","https://api.spotify.com/v1/tracks/0K2roqsVJ9BBw7lnfoFDia","https://api.spotify.com/v1/audio-analysis/0K2roqsVJ9BBw7lnfoFDia",313507,4
"69","2019-12-20 11:07","Robbie Seay Band","God Rest Ye Merry Gentlemen",67880,67,0.465,0.509,9,-12.373,0,0.0354,0.651,1.12e-06,0.125,0.356,135.962,"audio_features","2FvML0Kz3UFfKb6XV33onK","spotify:track:2FvML0Kz3UFfKb6XV33onK","https://api.spotify.com/v1/tracks/2FvML0Kz3UFfKb6XV33onK","https://api.spotify.com/v1/audio-analysis/2FvML0Kz3UFfKb6XV33onK",298980,4
"70","2019-12-20 11:10","Skalpel Big Band","Sigma - Live",1450,68,0.535,0.827,5,-6.066,0,0.0499,0.0749,0.858,0.944,0.469,87.924,"audio_features","69JBqY0u5dC0U9k1yN3V9M","spotify:track:69JBqY0u5dC0U9k1yN3V9M","https://api.spotify.com/v1/tracks/69JBqY0u5dC0U9k1yN3V9M","https://api.spotify.com/v1/audio-analysis/69JBqY0u5dC0U9k1yN3V9M",346659,4
"71","2019-12-20 11:10","Marvin Simmons","The Night Before Christmas",14400,69,0.527,0.0806,0,-22.763,1,0.07,0.996,0.955,0.116,0.321,108.826,"audio_features","40BxkceWiGC2D37Iv3PqQS","spotify:track:40BxkceWiGC2D37Iv3PqQS","https://api.spotify.com/v1/tracks/40BxkceWiGC2D37Iv3PqQS","https://api.spotify.com/v1/audio-analysis/40BxkceWiGC2D37Iv3PqQS",156593,4
"72","2019-12-20 11:10","Dana Daoud","Rockin' Around The Christmas Tree",168000,70,0.672,0.0231,0,-27.193,1,0.0491,0.995,0.96,0.108,0.307,53.541,"audio_features","71lMUZbiZeLJJbLCPaIidp","spotify:track:71lMUZbiZeLJJbLCPaIidp","https://api.spotify.com/v1/tracks/71lMUZbiZeLJJbLCPaIidp","https://api.spotify.com/v1/audio-analysis/71lMUZbiZeLJJbLCPaIidp",168000,4
"73","2019-12-20 11:15","Daria Zawialow","Punk Fu! - Live",299446,71,0.442,0.86,9,-5.574,1,0.0588,0.000152,0.000719,0.974,0.546,160.059,"audio_features","7wiINfA5cKY5bQF8f7kEwt","spotify:track:7wiINfA5cKY5bQF8f7kEwt","https://api.spotify.com/v1/tracks/7wiINfA5cKY5bQF8f7kEwt","https://api.spotify.com/v1/audio-analysis/7wiINfA5cKY5bQF8f7kEwt",299447,4
"74","2019-12-20 11:19","Lao Che","Automaty - Live",238468,72,0.539,0.732,6,-7.104,0,0.0313,0.0127,0.000224,0.899,0.496,95.919,"audio_features","3nAy5ERN0wlT5F08PMzfRG","spotify:track:3nAy5ERN0wlT5F08PMzfRG","https://api.spotify.com/v1/tracks/3nAy5ERN0wlT5F08PMzfRG","https://api.spotify.com/v1/audio-analysis/3nAy5ERN0wlT5F08PMzfRG",238469,4
"75","2019-12-20 11:23","Nosowska","Boje sie - Live",231872,73,0.504,0.911,8,-4.64,1,0.312,0.0605,2.75e-05,0.781,0.442,95.088,"audio_features","6m5lc0uSz32dBUj0JgMftW","spotify:track:6m5lc0uSz32dBUj0JgMftW","https://api.spotify.com/v1/tracks/6m5lc0uSz32dBUj0JgMftW","https://api.spotify.com/v1/audio-analysis/6m5lc0uSz32dBUj0JgMftW",231873,4
"76","2019-12-20 11:27","Bitamina","Dom - Live",235294,74,0.447,0.742,6,-7.182,1,0.101,0.289,6.31e-05,0.919,0.517,135.194,"audio_features","1Hsde6k1sp9iQ43NbRoKot","spotify:track:1Hsde6k1sp9iQ43NbRoKot","https://api.spotify.com/v1/tracks/1Hsde6k1sp9iQ43NbRoKot","https://api.spotify.com/v1/audio-analysis/1Hsde6k1sp9iQ43NbRoKot",235294,4
"77","2019-12-20 11:49","Pablopavo i Ludziki","Karwoski - Live",153417,75,0.575,0.641,5,-6.666,1,0.0389,0.0345,0.09,0.707,0.336,130.006,"audio_features","5BO3U847trDKtwMSETiWLh","spotify:track:5BO3U847trDKtwMSETiWLh","https://api.spotify.com/v1/tracks/5BO3U847trDKtwMSETiWLh","https://api.spotify.com/v1/audio-analysis/5BO3U847trDKtwMSETiWLh",330759,4
"78","2019-12-20 11:54","The Dumplings","Running Up That Hill - Live",289232,76,0.602,0.764,10,-6.06,0,0.0324,0.00178,0.00373,0.879,0.104,107.026,"audio_features","6ODpqoGp0EBKWhDbBzZBtY","spotify:track:6ODpqoGp0EBKWhDbBzZBtY","https://api.spotify.com/v1/tracks/6ODpqoGp0EBKWhDbBzZBtY","https://api.spotify.com/v1/audio-analysis/6ODpqoGp0EBKWhDbBzZBtY",289233,4
"79","2019-12-20 11:59","Ralph Kaminski","Kosmiczne energie - Live",336305,77,0.586,0.63,3,-8.375,1,0.049,0.222,0.000427,0.974,0.155,130.036,"audio_features","1cqPiyOdccmGRVcDrzK2Bx","spotify:track:1cqPiyOdccmGRVcDrzK2Bx","https://api.spotify.com/v1/tracks/1cqPiyOdccmGRVcDrzK2Bx","https://api.spotify.com/v1/audio-analysis/1cqPiyOdccmGRVcDrzK2Bx",336305,4
"80","2019-12-20 12:04","Krzysztof Zalewski","Milosc Milosc - Live",294255,78,0.435,0.22,9,-9.449,1,0.0293,0.857,2.03e-06,0.276,0.0766,136.39,"audio_features","50GReag0TEnhbH73czUE0Z","spotify:track:50GReag0TEnhbH73czUE0Z","https://api.spotify.com/v1/tracks/50GReag0TEnhbH73czUE0Z","https://api.spotify.com/v1/audio-analysis/50GReag0TEnhbH73czUE0Z",294256,4
"81","2019-12-20 12:08","KRÓL","W dole miasta - Live",220332,79,0.635,0.818,11,-6.02,1,0.112,0.00373,7.26e-05,0.968,0.588,174.179,"audio_features","6Iu7ULn471TyERQ7rzAaH8","spotify:track:6Iu7ULn471TyERQ7rzAaH8","https://api.spotify.com/v1/tracks/6Iu7ULn471TyERQ7rzAaH8","https://api.spotify.com/v1/audio-analysis/6Iu7ULn471TyERQ7rzAaH8",220332,4
"82","2019-12-20 12:14","Skalpel Big Band","Sigma - Live",346659,80,0.535,0.827,5,-6.066,0,0.0499,0.0749,0.858,0.944,0.469,87.924,"audio_features","69JBqY0u5dC0U9k1yN3V9M","spotify:track:69JBqY0u5dC0U9k1yN3V9M","https://api.spotify.com/v1/tracks/69JBqY0u5dC0U9k1yN3V9M","https://api.spotify.com/v1/audio-analysis/69JBqY0u5dC0U9k1yN3V9M",346659,4
"83","2019-12-20 12:19","Laki Lan","Lass - Live",338929,81,0.589,0.961,7,-4.769,0,0.0571,0.00562,0.000133,0.707,0.673,97.007,"audio_features","0CrJKshKmX8A64K8eWiKS0","spotify:track:0CrJKshKmX8A64K8eWiKS0","https://api.spotify.com/v1/tracks/0CrJKshKmX8A64K8eWiKS0","https://api.spotify.com/v1/audio-analysis/0CrJKshKmX8A64K8eWiKS0",338930,4
"84","2019-12-20 13:46","Bass Astral x Igo","Feeling Exactly - Live",220244,82,0.493,0.634,9,-9.755,0,0.0748,0.0823,0.000344,0.887,0.229,119.176,"audio_features","3uIb45ykTs65JOk2L1H6mp","spotify:track:3uIb45ykTs65JOk2L1H6mp","https://api.spotify.com/v1/tracks/3uIb45ykTs65JOk2L1H6mp","https://api.spotify.com/v1/audio-analysis/3uIb45ykTs65JOk2L1H6mp",277048,4
"85","2019-12-20 13:50","Queen","Thank God It's Christmas",259226,83,0.304,0.42,7,-8.882,1,0.0281,0.215,0,0.232,0.328,86.269,"audio_features","3AymrUApW5JKKaNrHQhcBG","spotify:track:3AymrUApW5JKKaNrHQhcBG","https://api.spotify.com/v1/tracks/3AymrUApW5JKKaNrHQhcBG","https://api.spotify.com/v1/audio-analysis/3AymrUApW5JKKaNrHQhcBG",261627,5
"86","2019-12-20 13:56","Queen","You Don't Fool Me - Remastered 2011",324853,84,0.589,0.829,4,-6.494,0,0.036,0.103,8.62e-05,0.381,0.579,121.973,"audio_features","35balOkqaPZ4IrvZtG3YNg","spotify:track:35balOkqaPZ4IrvZtG3YNg","https://api.spotify.com/v1/tracks/35balOkqaPZ4IrvZtG3YNg","https://api.spotify.com/v1/audio-analysis/35balOkqaPZ4IrvZtG3YNg",324853,4
"87","2019-12-20 14:00","U2","I Still Haven't Found What I'm Looking For",277476,85,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,"audio_features","6wpGqhRvJGNNXwWlPmkMyO","spotify:track:6wpGqhRvJGNNXwWlPmkMyO","https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO","https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO",277477,4
"88","2019-12-20 14:05","Elton John","Rocket Man (I Think It's Going To Be A Long, Long Time)",281613,86,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,"audio_features","3gdewACMIVMEWVbyb8O9sY","spotify:track:3gdewACMIVMEWVbyb8O9sY","https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY","https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY",281613,4
"89","2019-12-20 14:11","David Bowie","Heroes - 2017 Remaster",371413,87,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,"audio_features","7Jh1bpe76CNTCgdgAdBw4Z","spotify:track:7Jh1bpe76CNTCgdgAdBw4Z","https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z","https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z",371413,4
"90","2019-12-20 14:14","Queen","Killer Queen - Remastered 2011",179600,88,0.535,0.65,10,-6.328,1,0.0554,0.379,0,0.14,0.61,117.188,"audio_features","7GqWnsKhMtEW0nzki5o0d8","spotify:track:7GqWnsKhMtEW0nzki5o0d8","https://api.spotify.com/v1/tracks/7GqWnsKhMtEW0nzki5o0d8","https://api.spotify.com/v1/audio-analysis/7GqWnsKhMtEW0nzki5o0d8",179600,4
"91","2019-12-20 14:18","Billy Joel","Vienna",214240,89,0.532,0.495,10,-6.662,1,0.0343,0.659,0,0.0754,0.308,124.936,"audio_features","4U45aEWtQhrm8A5mxPaFZ7","spotify:track:4U45aEWtQhrm8A5mxPaFZ7","https://api.spotify.com/v1/tracks/4U45aEWtQhrm8A5mxPaFZ7","https://api.spotify.com/v1/audio-analysis/4U45aEWtQhrm8A5mxPaFZ7",214240,4
"92","2019-12-20 14:21","Eagles","Take It Easy - 2013 Remaster",211577,90,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,"audio_features","4yugZvBYaoREkJKtbG08Qr","spotify:track:4yugZvBYaoREkJKtbG08Qr","https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr","https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr",211578,4
"93","2019-12-20 14:26","TOTO","Africa",295893,91,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,"audio_features","2374M0fQpWi3dLnB54qaLX","spotify:track:2374M0fQpWi3dLnB54qaLX","https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX","https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX",295893,4
"94","2019-12-20 14:28","Queen","Too Much Love Will Kill You - 2011 Remaster",131940,92,0.409,0.396,7,-7.6,1,0.0306,0.584,5.64e-05,0.159,0.21,73.08,"audio_features","5eDwoZdv3Qftzs8ijKviYg","spotify:track:5eDwoZdv3Qftzs8ijKviYg","https://api.spotify.com/v1/tracks/5eDwoZdv3Qftzs8ijKviYg","https://api.spotify.com/v1/audio-analysis/5eDwoZdv3Qftzs8ijKviYg",259213,4
"95","2019-12-21 09:26","Queen","Too Much Love Will Kill You - 2011 Remaster",264104,93,0.409,0.396,7,-7.6,1,0.0306,0.584,5.64e-05,0.159,0.21,73.08,"audio_features","5eDwoZdv3Qftzs8ijKviYg","spotify:track:5eDwoZdv3Qftzs8ijKviYg","https://api.spotify.com/v1/tracks/5eDwoZdv3Qftzs8ijKviYg","https://api.spotify.com/v1/audio-analysis/5eDwoZdv3Qftzs8ijKviYg",259213,4
"96","2019-12-21 09:30","David Bowie","Starman - 2012 Remaster",254293,94,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,"audio_features","0pQskrTITgmCMyr85tb9qq","spotify:track:0pQskrTITgmCMyr85tb9qq","https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq","https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq",254293,4
"97","2019-12-21 09:34","Bon Jovi","Livin' On A Prayer",249293,95,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,"audio_features","37ZJ0p5Jm13JPevGcx4SkF","spotify:track:37ZJ0p5Jm13JPevGcx4SkF","https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF","https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF",249293,4
"98","2019-12-21 09:39","The Beatles","While My Guitar Gently Weeps - Remastered 2009",285000,96,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115,"audio_features","389QX9Q1eUOEZ19vtzzI9O","spotify:track:389QX9Q1eUOEZ19vtzzI9O","https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O","https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O",285000,4
"99","2019-12-21 09:43","Queen","Play The Game - Remastered 2011",212533,97,0.382,0.698,5,-5.772,1,0.0321,0.337,0,0.126,0.277,78.5,"audio_features","4b0mX1GtrQLiUW9jpb6Xcx","spotify:track:4b0mX1GtrQLiUW9jpb6Xcx","https://api.spotify.com/v1/tracks/4b0mX1GtrQLiUW9jpb6Xcx","https://api.spotify.com/v1/audio-analysis/4b0mX1GtrQLiUW9jpb6Xcx",212533,4
"100","2019-12-21 09:47","Daryl Hall & John Oates","Maneater",273173,98,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,"audio_features","7j74lucZ59vqN67Ipe2ZcY","spotify:track:7j74lucZ59vqN67Ipe2ZcY","https://api.spotify.com/v1/tracks/7j74lucZ59vqN67Ipe2ZcY","https://api.spotify.com/v1/audio-analysis/7j74lucZ59vqN67Ipe2ZcY",273173,4
"101","2019-12-21 09:53","Billy Joel","Piano Man",339000,99,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,"audio_features","70C4NyhjD5OZUMzvWZ3njJ","spotify:track:70C4NyhjD5OZUMzvWZ3njJ","https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ","https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ",339000,3
"102","2019-12-21 09:58","Boston","More Than a Feeling",285133,100,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,"audio_features","1QEEqeFIZktqIpPI4jSVSF","spotify:track:1QEEqeFIZktqIpPI4jSVSF","https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF","https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF",285133,4
"103","2019-12-21 10:04","Queen","Innuendo - Remastered 2011",393026,101,0.212,0.732,1,-5.751,1,0.0635,0.184,0.00472,0.296,0.17,73.419,"audio_features","4bmak6Hd7NPwVrY26TjKNT","spotify:track:4bmak6Hd7NPwVrY26TjKNT","https://api.spotify.com/v1/tracks/4bmak6Hd7NPwVrY26TjKNT","https://api.spotify.com/v1/audio-analysis/4bmak6Hd7NPwVrY26TjKNT",393027,4
"104","2019-12-21 10:09","David Bowie","Space Oddity - 2015 Remaster",318813,102,0.299,0.443,0,-12.621,1,0.0346,0.0748,0.000138,0.177,0.434,139.539,"audio_features","72Z17vmmeQKAg8bptWvpVG","spotify:track:72Z17vmmeQKAg8bptWvpVG","https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG","https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG",318813,4
"105","2019-12-21 10:12","The Beatles","Eleanor Rigby - Remastered 2009",126533,103,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,"audio_features","5GjPQ0eI7AgmOnADn1EO6Q","spotify:track:5GjPQ0eI7AgmOnADn1EO6Q","https://api.spotify.com/v1/tracks/5GjPQ0eI7AgmOnADn1EO6Q","https://api.spotify.com/v1/audio-analysis/5GjPQ0eI7AgmOnADn1EO6Q",126533,4
"106","2019-12-21 10:17","The Who","Baba O'Riley",300400,104,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,"audio_features","3qiyyUfYe7CRYLucrPmulD","spotify:track:3qiyyUfYe7CRYLucrPmulD","https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD","https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD",300400,4
"107","2019-12-21 10:20","Queen","Death On Two Legs (Dedicated To...) - Remastered 2011",223920,105,0.395,0.698,2,-6.244,1,0.0573,0.334,6.44e-05,0.155,0.455,124.66,"audio_features","4J0kN8QS2esY6cWBsFjtW9","spotify:track:4J0kN8QS2esY6cWBsFjtW9","https://api.spotify.com/v1/tracks/4J0kN8QS2esY6cWBsFjtW9","https://api.spotify.com/v1/audio-analysis/4J0kN8QS2esY6cWBsFjtW9",223173,4
"108","2019-12-21 10:23","Aerosmith","Dream On",180016,106,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,"audio_features","5MxNLUsfh7uzROypsoO5qe","spotify:track:5MxNLUsfh7uzROypsoO5qe","https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe","https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe",266960,4
"109","2019-12-21 22:22","Aerosmith","Dream On",265393,107,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,"audio_features","5MxNLUsfh7uzROypsoO5qe","spotify:track:5MxNLUsfh7uzROypsoO5qe","https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe","https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe",266960,4
"110","2019-12-21 22:25","The Rolling Stones","(I Can't Get No) Satisfaction - Mono Version",222813,108,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,"audio_features","2PzU4IB8Dr6mxV3lHuaG34","spotify:track:2PzU4IB8Dr6mxV3lHuaG34","https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34","https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34",222813,4
"111","2019-12-21 22:29","The Beatles","Lucy In The Sky With Diamonds - Remastered 2009",208466,109,0.311,0.325,2,-9.042,1,0.0283,0.0469,0,0.139,0.668,65.09,"audio_features","25yQPHgC35WNnnOUqFhgVR","spotify:track:25yQPHgC35WNnnOUqFhgVR","https://api.spotify.com/v1/tracks/25yQPHgC35WNnnOUqFhgVR","https://api.spotify.com/v1/audio-analysis/25yQPHgC35WNnnOUqFhgVR",208467,1
"112","2019-12-21 22:33","Queen","Fat Bottomed Girls - 2011 Remaster",255600,110,0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57e-06,0.342,0.404,88.772,"audio_features","4igIYHF3B5VBxEafHauVo3","spotify:track:4igIYHF3B5VBxEafHauVo3","https://api.spotify.com/v1/tracks/4igIYHF3B5VBxEafHauVo3","https://api.spotify.com/v1/audio-analysis/4igIYHF3B5VBxEafHauVo3",255600,4
"113","2019-12-21 22:41","Led Zeppelin","Kashmir - 1990 Remaster",508200,111,0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,"audio_features","2nVHqZbOGkKWzlcy1aMbE7","spotify:track:2nVHqZbOGkKWzlcy1aMbE7","https://api.spotify.com/v1/tracks/2nVHqZbOGkKWzlcy1aMbE7","https://api.spotify.com/v1/audio-analysis/2nVHqZbOGkKWzlcy1aMbE7",508200,3
"114","2019-12-21 22:45","Elton John","I'm Still Standing",183440,112,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,"audio_features","1jDJFeK9x3OZboIAHsY9k2","spotify:track:1jDJFeK9x3OZboIAHsY9k2","https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2","https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2",183440,4
"115","2019-12-21 22:49","David Bowie","Rebel Rebel - 2016 Remaster",274746,113,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,"audio_features","2EC9IJj7g0mN1Q5VrZkiYY","spotify:track:2EC9IJj7g0mN1Q5VrZkiYY","https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY","https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY",274747,4
"116","2019-12-21 22:52","The Who","My Generation - Stereo Version",198706,114,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,"audio_features","4u9f8hqstB7iITDJNzKhQx","spotify:track:4u9f8hqstB7iITDJNzKhQx","https://api.spotify.com/v1/tracks/4u9f8hqstB7iITDJNzKhQx","https://api.spotify.com/v1/audio-analysis/4u9f8hqstB7iITDJNzKhQx",198707,4
"117","2019-12-21 22:55","Queen","Crazy Little Thing Called Love - Remastered 2011",163373,115,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,"audio_features","35ItUJlMtjOQW3SSiTCrrw","spotify:track:35ItUJlMtjOQW3SSiTCrrw","https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw","https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw",163373,4
"118","2019-12-21 23:01","The Rolling Stones","Wild Horses - 2009 Mix",341773,116,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,"audio_features","52dm9op3rbfAkc1LGXgipW","spotify:track:52dm9op3rbfAkc1LGXgipW","https://api.spotify.com/v1/tracks/52dm9op3rbfAkc1LGXgipW","https://api.spotify.com/v1/audio-analysis/52dm9op3rbfAkc1LGXgipW",341773,4
"119","2019-12-21 23:04","The Beatles","Here Comes The Sun - Remastered 2009",185733,117,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,"audio_features","6dGnYIeXmHdcikdzNNDMm2","spotify:track:6dGnYIeXmHdcikdzNNDMm2","https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2","https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2",185733,4
"120","2019-12-21 23:12","Led Zeppelin","Stairway to Heaven - Remaster",482830,118,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,"audio_features","5CQ30WqJwcep0pYcV4AMNc","spotify:track:5CQ30WqJwcep0pYcV4AMNc","https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc","https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc",482830,4
"121","2019-12-21 23:16","Queen","The Invisible Man - Remastered 2011",237680,119,0.704,0.793,0,-6.94,1,0.0423,0.192,0.0174,0.326,0.564,119.989,"audio_features","0h15VlXIzD1MwKwNi12ois","spotify:track:0h15VlXIzD1MwKwNi12ois","https://api.spotify.com/v1/tracks/0h15VlXIzD1MwKwNi12ois","https://api.spotify.com/v1/audio-analysis/0h15VlXIzD1MwKwNi12ois",237680,4
"122","2019-12-21 23:22","Dire Straits","Sultans Of Swing",348400,120,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,"audio_features","6cr6UDpkjEaMQ80OjWqEBQ","spotify:track:6cr6UDpkjEaMQ80OjWqEBQ","https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ","https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ",350400,4
"123","2019-12-21 23:25","The Beatles","Revolution - Remastered 2009",205293,121,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,"audio_features","3UDmHZcBTQp8Iu8droNtUl","spotify:track:3UDmHZcBTQp8Iu8droNtUl","https://api.spotify.com/v1/tracks/3UDmHZcBTQp8Iu8droNtUl","https://api.spotify.com/v1/audio-analysis/3UDmHZcBTQp8Iu8droNtUl",205293,4
"124","2019-12-21 23:29","David Bowie","Life on Mars? - 2015 Remaster",235986,122,0.442,0.384,10,-14.635,1,0.0414,0.639,7.7e-05,0.0539,0.216,123.281,"audio_features","3ZE3wv8V3w2T2f7nOCjV0N","spotify:track:3ZE3wv8V3w2T2f7nOCjV0N","https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N","https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N",235987,4
"125","2019-12-21 23:35","Queen","Bohemian Rhapsody - Remastered 2011",354320,123,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,"audio_features","7tFiyTwD0nx5a1eklYtX2J","spotify:track:7tFiyTwD0nx5a1eklYtX2J","https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J","https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J",354320,4
