Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19300688,SDGAIRBOD,COUNTRY,CAF,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,10[ 8–11],9.58981,7.52169,11.13153,,2018-05-30T09:09:47.34+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300691,SDGAIRBOD,COUNTRY,CAN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,15[ 10–21],14.70109,9.77586,20.72174,,2018-05-30T09:09:47.453+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300694,SDGAIRBOD,COUNTRY,CAN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,3[ 1–6],2.52017,0.50634,5.61015,,2018-05-30T09:09:47.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300697,SDGAIRBOD,COUNTRY,CHE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,25[ 18–34],25.23938,18.33805,33.84061,,2018-05-30T09:09:47.62+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300700,SDGAIRBOD,COUNTRY,CHE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,4[ 1–7],3.90432,1.36228,7.19291,,2018-05-30T09:09:47.743+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300703,SDGAIRBOD,COUNTRY,CHL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,35[ 26–47],34.7599,26.22144,46.84115,,2018-05-30T09:09:47.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300706,SDGAIRBOD,COUNTRY,CHL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 3–10],6.19317,3.31,9.53271,,2018-05-30T09:09:47.907+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300709,SDGAIRBOD,COUNTRY,CHN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,140[ 107–171],139.80904,106.99078,170.54791,,2018-05-30T09:09:47.993+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300712,SDGAIRBOD,COUNTRY,CHN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,32[ 22–41],31.71962,22.39145,40.64145,,2018-05-30T09:09:48.08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300715,SDGAIRBOD,COUNTRY,CIV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,144[ 127–160],143.66878,127.10696,159.60182,,2018-05-30T09:09:48.173+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300718,SDGAIRBOD,COUNTRY,CIV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 6–11],8.62446,6.05145,10.50219,,2018-05-30T09:09:48.257+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300721,SDGAIRBOD,COUNTRY,CMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,118[ 103–131],117.56454,102.79117,130.55095,,2018-05-30T09:09:48.323+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300724,SDGAIRBOD,COUNTRY,CMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 7–10],8.75874,6.81423,10.31249,,2018-05-30T09:09:48.397+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300727,SDGAIRBOD,COUNTRY,COD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,101[ 90–110],100.6621,90.272,109.77294,,2018-05-30T09:09:48.473+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300730,SDGAIRBOD,COUNTRY,COD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 5–8],6.61945,5.1976,7.7132,,2018-05-30T09:09:48.547+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300733,SDGAIRBOD,COUNTRY,COG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,73[ 65–80],72.79668,64.83009,80.29886,,2018-05-30T09:09:48.63+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300736,SDGAIRBOD,COUNTRY,COG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 5–8],6.42444,5.05898,7.57027,,2018-05-30T09:09:48.71+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300745,SDGAIRBOD,COUNTRY,COL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,34[ 27–43],34.37318,26.93904,43.33235,,2018-05-30T09:09:48.923+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300748,SDGAIRBOD,COUNTRY,COL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 3–8],4.97124,2.78112,7.5087,,2018-05-30T09:09:49.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300751,SDGAIRBOD,COUNTRY,COM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,94[ 84–102],93.66477,84.20641,102.45909,,2018-05-30T09:09:49.09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300754,SDGAIRBOD,COUNTRY,COM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 4–7],5.69,3.94289,6.97913,,2018-05-30T09:09:49.163+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300757,SDGAIRBOD,COUNTRY,CPV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,69[ 56–91],68.56724,55.73349,91.06062,,2018-05-30T09:09:49.24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300760,SDGAIRBOD,COUNTRY,CPV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 5–9],6.45192,4.54367,8.76771,,2018-05-30T09:09:49.33+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300763,SDGAIRBOD,COUNTRY,CRI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,27[ 21–34],26.90476,21.06158,33.74482,,2018-05-30T09:09:49.41+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300766,SDGAIRBOD,COUNTRY,CRI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 3–8],5.3377,2.79095,8.21482,,2018-05-30T09:09:49.507+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300769,SDGAIRBOD,COUNTRY,CUB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,90[ 50–174],89.87508,49.74311,173.9379,,2018-05-30T09:09:49.58+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300772,SDGAIRBOD,COUNTRY,CUB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,13[ 5–26],12.63783,4.83542,25.95921,,2018-05-30T09:09:49.66+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300775,SDGAIRBOD,COUNTRY,CYP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,33[ 26–40],32.64901,25.77078,40.22943,,2018-05-30T09:09:49.75+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300778,SDGAIRBOD,COUNTRY,CYP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 3–10],6.10875,2.80318,10.17865,,2018-05-30T09:09:49.837+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300781,SDGAIRBOD,COUNTRY,CZE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,64[ 49–88],64.29868,48.66384,88.32484,,2018-05-30T09:09:49.91+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300784,SDGAIRBOD,COUNTRY,CZE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 3–11],6.51519,3.04643,10.90981,,2018-05-30T09:09:50+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300787,SDGAIRBOD,COUNTRY,DEU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,45[ 34–59],45.27283,33.80684,58.53362,,2018-05-30T09:09:50.08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300790,SDGAIRBOD,COUNTRY,DEU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,8[ 3–13],7.5148,2.88076,13.41564,,2018-05-30T09:09:50.16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300793,SDGAIRBOD,COUNTRY,DJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,99[ 88–108],98.98411,88.04591,107.69285,,2018-05-30T09:09:50.24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300796,SDGAIRBOD,COUNTRY,DJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 5–8],6.46989,4.55277,7.826,,2018-05-30T09:09:50.333+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300805,SDGAIRBOD,COUNTRY,DNK,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,30[ 22–40],30.36658,21.90651,40.05099,,2018-05-30T09:09:50.6+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300808,SDGAIRBOD,COUNTRY,DNK,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,8[ 3–15],8.1396,2.83046,14.96504,,2018-05-30T09:09:50.68+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300811,SDGAIRBOD,COUNTRY,DOM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,38[ 30–47],38.45124,30.3025,47.25009,,2018-05-30T09:09:50.757+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300814,SDGAIRBOD,COUNTRY,DOM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,2[ 1–4],2.35349,1.34631,3.54478,,2018-05-30T09:09:50.83+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300817,SDGAIRBOD,COUNTRY,DZA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,40[ 31–70],40.33154,31.34379,69.99603,,2018-05-30T09:09:50.913+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300820,SDGAIRBOD,COUNTRY,DZA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,3[ 2–5],2.97707,1.58593,5.44917,,2018-05-30T09:09:50.99+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300823,SDGAIRBOD,COUNTRY,ECU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,22[ 16–31],22.37641,16.34298,31.46039,,2018-05-30T09:09:51.06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300826,SDGAIRBOD,COUNTRY,ECU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,4[ 2–6],3.61769,1.70369,5.94742,,2018-05-30T09:09:51.15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300829,SDGAIRBOD,COUNTRY,EGY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,73[ 64–91],73.25533,64.48981,90.73978,,2018-05-30T09:09:51.263+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300832,SDGAIRBOD,COUNTRY,EGY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 4–10],6.65693,4.39094,9.58046,,2018-05-30T09:09:51.383+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300835,SDGAIRBOD,COUNTRY,ERI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,95[ 83–105],95.46869,83.18432,105.41946,,2018-05-30T09:09:51.46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300838,SDGAIRBOD,COUNTRY,ERI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,8[ 6–10],8.35588,6.06937,10.14052,,2018-05-30T09:09:51.527+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300841,SDGAIRBOD,COUNTRY,ESP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,27[ 19–37],27.12917,19.41399,37.44424,,2018-05-30T09:09:51.593+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300844,SDGAIRBOD,COUNTRY,ESP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 2–12],6.13056,2.01701,11.50301,,2018-05-30T09:09:51.663+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300847,SDGAIRBOD,COUNTRY,EST,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,60[ 34–103],59.867,34.19604,103.46712,,2018-05-30T09:09:51.733+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300850,SDGAIRBOD,COUNTRY,EST,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,3[ 1–6],2.6874,0.77214,6.00165,,2018-05-30T09:09:51.807+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300853,SDGAIRBOD,COUNTRY,ETH,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,82[ 75–89],82.09592,74.82147,88.97948,,2018-05-30T09:09:51.873+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300856,SDGAIRBOD,COUNTRY,ETH,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 4–7],6.02231,4.4046,7.18312,,2018-05-30T09:09:51.947+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300859,SDGAIRBOD,COUNTRY,FIN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,19[ 12–29],18.67571,11.55107,29.31097,,2018-05-30T09:09:52.013+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300862,SDGAIRBOD,COUNTRY,FIN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,1[ 0–3],1.31474,0.18951,3.15909,,2018-05-30T09:09:52.08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300865,SDGAIRBOD,COUNTRY,FJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,76[ 55–93],76.15148,54.73649,93.10231,,2018-05-30T09:09:52.16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300868,SDGAIRBOD,COUNTRY,FJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 4–9],6.89138,3.97595,9.42979,,2018-05-30T09:09:52.237+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300871,SDGAIRBOD,COUNTRY,FRA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,25[ 19–33],25.17518,18.94029,33.401,,2018-05-30T09:09:52.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300874,SDGAIRBOD,COUNTRY,FRA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,4[ 2–7],3.99687,1.529,7.14033,,2018-05-30T09:09:52.39+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300877,SDGAIRBOD,COUNTRY,FSM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,93[ 80–102],92.69592,79.77795,101.56407,,2018-05-30T09:09:52.467+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300880,SDGAIRBOD,COUNTRY,FSM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,12[ 7–15],11.96007,7.39099,15.33289,,2018-05-30T09:09:52.543+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300883,SDGAIRBOD,COUNTRY,GAB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,51[ 39–69],50.55784,39.19172,68.87975,,2018-05-30T09:09:52.663+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300886,SDGAIRBOD,COUNTRY,GAB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,4[ 3–6],4.40844,2.85664,6.29347,,2018-05-30T09:09:52.75+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300889,SDGAIRBOD,COUNTRY,GBR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,32[ 24–43],32.12592,23.71107,42.52967,,2018-05-30T09:09:52.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300892,SDGAIRBOD,COUNTRY,GBR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 2–12],6.49544,2.31042,11.92731,,2018-05-30T09:09:52.9+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300895,SDGAIRBOD,COUNTRY,GEO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,184[ 133–242],184.01279,133.40602,241.81789,,2018-05-30T09:09:52.983+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300898,SDGAIRBOD,COUNTRY,GEO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,16[ 9–22],15.5445,9.27365,22.29772,,2018-05-30T09:09:53.06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300901,SDGAIRBOD,COUNTRY,GHA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,101[ 91–112],101.46878,91.13841,111.91475,,2018-05-30T09:09:53.137+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300904,SDGAIRBOD,COUNTRY,GHA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 4–7],5.92428,4.48002,7.09486,,2018-05-30T09:09:53.217+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300907,SDGAIRBOD,COUNTRY,GIN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,127[ 116–138],127.29439,115.66799,137.88498,,2018-05-30T09:09:53.293+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300910,SDGAIRBOD,COUNTRY,GIN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 6–10],8.68936,6.38357,10.35457,,2018-05-30T09:09:53.39+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300913,SDGAIRBOD,COUNTRY,GMB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,97[ 89–106],97.29858,88.62833,105.57362,,2018-05-30T09:09:53.467+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300916,SDGAIRBOD,COUNTRY,GMB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 5–7],6.29861,4.64366,7.4474,,2018-05-30T09:09:53.543+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300919,SDGAIRBOD,COUNTRY,GNB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,108[ 98–118],108.39146,98.48413,117.69103,,2018-05-30T09:09:53.62+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300922,SDGAIRBOD,COUNTRY,GNB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 5–8],6.79616,5.04194,8.06044,,2018-05-30T09:09:53.703+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300925,SDGAIRBOD,COUNTRY,GNQ,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,100[ 75–120],100.05769,74.63213,120.33216,,2018-05-30T09:09:53.78+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300928,SDGAIRBOD,COUNTRY,GNQ,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 5–8],6.54226,4.60551,8.25654,,2018-05-30T09:09:53.857+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300931,SDGAIRBOD,COUNTRY,GRC,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,77[ 53–159],76.71261,52.9216,159.17123,,2018-05-30T09:09:53.93+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300934,SDGAIRBOD,COUNTRY,GRC,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,12[ 5–27],11.91263,4.98526,26.7574,,2018-05-30T09:09:54.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300937,SDGAIRBOD,COUNTRY,GRD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,44[ 36–56],43.8919,35.65545,55.96808,,2018-05-30T09:09:54.09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300940,SDGAIRBOD,COUNTRY,GRD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,3[ 2–4],2.82379,1.56327,4.33758,,2018-05-30T09:09:54.187+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300943,SDGAIRBOD,COUNTRY,GTM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,50[ 43–56],49.53368,43.37254,55.5487,,2018-05-30T09:09:54.273+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300946,SDGAIRBOD,COUNTRY,GTM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 4–7],5.22408,3.72403,6.57099,,2018-05-30T09:09:54.367+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300949,SDGAIRBOD,COUNTRY,GUY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,76[ 62–90],75.53807,61.95335,89.54271,,2018-05-30T09:09:54.44+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300952,SDGAIRBOD,COUNTRY,GUY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 4–8],6.01053,3.79473,8.22385,,2018-05-30T09:09:54.51+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300955,SDGAIRBOD,COUNTRY,HND,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,39[ 33–46],39.43291,33.26321,45.58654,,2018-05-30T09:09:54.58+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300958,SDGAIRBOD,COUNTRY,HND,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 5–8],6.63301,4.82118,8.35721,,2018-05-30T09:09:54.647+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300961,SDGAIRBOD,COUNTRY,HRV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,86[ 62–126],86.45354,61.88935,125.98357,,2018-05-30T09:09:54.717+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300964,SDGAIRBOD,COUNTRY,HRV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,10[ 5–16],9.74801,4.87905,15.90601,,2018-05-30T09:09:54.81+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300967,SDGAIRBOD,COUNTRY,HTI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,127[ 118–137],127.30315,117.63245,136.82521,,2018-05-30T09:09:54.897+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300970,SDGAIRBOD,COUNTRY,HTI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 6–11],9.19523,6.18218,11.28374,,2018-05-30T09:09:54.973+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300973,SDGAIRBOD,COUNTRY,HUN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,83[ 64–102],82.68938,64.01292,101.54088,,2018-05-30T09:09:55.077+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300976,SDGAIRBOD,COUNTRY,HUN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,10[ 4–16],9.51016,4.16695,16.08195,,2018-05-30T09:09:55.157+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300979,SDGAIRBOD,COUNTRY,IDN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,81[ 65–97],80.76009,64.82274,96.78432,,2018-05-30T09:09:55.237+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19300982,SDGAIRBOD,COUNTRY,IDN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 6–12],9.23489,5.5068,12.44931,,2018-05-30T09:09:55.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
