"","date","pos","artistName","no","color"
"2959",2020-10-22,9,"        Charli XCX",134,"#FCCDE5"
"2960",2020-10-22,10,"     Glass Animals",134,"#FFED6F"
"2961",2020-10-23,1,"       Oliver Tree",492,"#80B1D3"
"2962",2020-10-23,2,"              Joji",294,"#FCCDE5"
"2963",2020-10-23,3,"        The Weeknd",261,"#80B1D3"
"2964",2020-10-23,4,"           PRO8L3M",243,"#FDB462"
"2965",2020-10-23,5,"     TUZZA Globale",239,"#BC80BD"
"2966",2020-10-23,6,"         clipping.",208,"#D9D9D9"
"2967",2020-10-23,7,"    Dorian Electra",203,"#FB8072"
"2968",2020-10-23,8,"            Bedoes",160,"#FDB462"
"2969",2020-10-23,9,"        Charli XCX",134,"#FCCDE5"
"2970",2020-10-23,10,"     Glass Animals",134,"#FFED6F"
"2971",2020-10-24,1,"       Oliver Tree",492,"#80B1D3"
"2972",2020-10-24,2,"              Joji",294,"#FCCDE5"
"2973",2020-10-24,3,"        The Weeknd",261,"#80B1D3"
"2974",2020-10-24,4,"           PRO8L3M",243,"#FDB462"
"2975",2020-10-24,5,"     TUZZA Globale",239,"#BC80BD"
"2976",2020-10-24,6,"         clipping.",208,"#D9D9D9"
"2977",2020-10-24,7,"    Dorian Electra",203,"#FB8072"
"2978",2020-10-24,8,"            Bedoes",160,"#FDB462"
"2979",2020-10-24,9,"        Charli XCX",134,"#FCCDE5"
"2980",2020-10-24,10,"     Glass Animals",134,"#FFED6F"
"2981",2020-10-25,1,"       Oliver Tree",492,"#80B1D3"
"2982",2020-10-25,2,"              Joji",306,"#FCCDE5"
"2983",2020-10-25,3,"        The Weeknd",261,"#80B1D3"
"2984",2020-10-25,4,"           PRO8L3M",243,"#FDB462"
"2985",2020-10-25,5,"     TUZZA Globale",239,"#BC80BD"
"2986",2020-10-25,6,"         clipping.",208,"#D9D9D9"
"2987",2020-10-25,7,"    Dorian Electra",203,"#FB8072"
"2988",2020-10-25,8,"            Bedoes",160,"#FDB462"
"2989",2020-10-25,9,"        Charli XCX",134,"#FCCDE5"
"2990",2020-10-25,10,"     Glass Animals",134,"#FFED6F"
"2991",2020-10-26,1,"       Oliver Tree",493,"#80B1D3"
"2992",2020-10-26,2,"              Joji",306,"#FCCDE5"
"2993",2020-10-26,3,"        The Weeknd",261,"#80B1D3"
"2994",2020-10-26,4,"           PRO8L3M",243,"#FDB462"
"2995",2020-10-26,5,"     TUZZA Globale",239,"#BC80BD"
"2996",2020-10-26,6,"         clipping.",218,"#D9D9D9"
"2997",2020-10-26,7,"    Dorian Electra",203,"#FB8072"
"2998",2020-10-26,8,"            Bedoes",160,"#FDB462"
"2999",2020-10-26,9,"        Charli XCX",138,"#FCCDE5"
"3000",2020-10-26,10,"     Glass Animals",134,"#FFED6F"
"3001",2020-10-27,1,"       Oliver Tree",493,"#80B1D3"
"3002",2020-10-27,2,"              Joji",306,"#FCCDE5"
"3003",2020-10-27,3,"        The Weeknd",261,"#80B1D3"
"3004",2020-10-27,4,"           PRO8L3M",243,"#FDB462"
"3005",2020-10-27,5,"     TUZZA Globale",239,"#BC80BD"
"3006",2020-10-27,6,"         clipping.",218,"#D9D9D9"
"3007",2020-10-27,7,"    Dorian Electra",203,"#FB8072"
"3008",2020-10-27,8,"            Bedoes",160,"#FDB462"
"3009",2020-10-27,9,"        Charli XCX",138,"#FCCDE5"
"3010",2020-10-27,10,"     Glass Animals",134,"#FFED6F"
"3011",2020-10-28,1,"       Oliver Tree",493,"#80B1D3"
"3012",2020-10-28,2,"              Joji",310,"#FCCDE5"
"3013",2020-10-28,3,"        The Weeknd",261,"#80B1D3"
"3014",2020-10-28,4,"           PRO8L3M",243,"#FDB462"
"3015",2020-10-28,5,"     TUZZA Globale",239,"#BC80BD"
"3016",2020-10-28,6,"         clipping.",224,"#D9D9D9"
"3017",2020-10-28,7,"    Dorian Electra",203,"#FB8072"
"3018",2020-10-28,8,"            Bedoes",160,"#FDB462"
"3019",2020-10-28,9,"        Charli XCX",138,"#FCCDE5"
"3020",2020-10-28,10,"     Glass Animals",134,"#FFED6F"
"3021",2020-10-29,1,"       Oliver Tree",493,"#80B1D3"
"3022",2020-10-29,2,"              Joji",310,"#FCCDE5"
"3023",2020-10-29,3,"        The Weeknd",261,"#80B1D3"
"3024",2020-10-29,4,"           PRO8L3M",243,"#FDB462"
"3025",2020-10-29,5,"     TUZZA Globale",239,"#BC80BD"
"3026",2020-10-29,6,"         clipping.",231,"#D9D9D9"
"3027",2020-10-29,7,"    Dorian Electra",203,"#FB8072"
"3028",2020-10-29,8,"            Bedoes",161,"#FDB462"
"3029",2020-10-29,9,"        Charli XCX",138,"#FCCDE5"
"3030",2020-10-29,10,"     Glass Animals",134,"#FFED6F"
"3031",2020-10-30,1,"       Oliver Tree",493,"#80B1D3"
"3032",2020-10-30,2,"              Joji",310,"#FCCDE5"
"3033",2020-10-30,3,"        The Weeknd",261,"#80B1D3"
"3034",2020-10-30,4,"           PRO8L3M",243,"#FDB462"
"3035",2020-10-30,5,"     TUZZA Globale",239,"#BC80BD"
"3036",2020-10-30,6,"         clipping.",231,"#D9D9D9"
"3037",2020-10-30,7,"    Dorian Electra",203,"#FB8072"
"3038",2020-10-30,8,"            Bedoes",161,"#FDB462"
"3039",2020-10-30,9,"        Charli XCX",138,"#FCCDE5"
"3040",2020-10-30,10,"     Glass Animals",134,"#FFED6F"
"3041",2020-10-31,1,"       Oliver Tree",493,"#80B1D3"
"3042",2020-10-31,2,"              Joji",310,"#FCCDE5"
"3043",2020-10-31,3,"        The Weeknd",261,"#80B1D3"
"3044",2020-10-31,4,"           PRO8L3M",243,"#FDB462"
"3045",2020-10-31,5,"     TUZZA Globale",239,"#BC80BD"
"3046",2020-10-31,6,"         clipping.",231,"#D9D9D9"
"3047",2020-10-31,7,"    Dorian Electra",203,"#FB8072"
"3048",2020-10-31,8,"            Bedoes",161,"#FDB462"
"3049",2020-10-31,9,"        Charli XCX",138,"#FCCDE5"
"3050",2020-10-31,10,"     Glass Animals",134,"#FFED6F"
"3051",2020-11-01,1,"       Oliver Tree",493,"#80B1D3"
"3052",2020-11-01,2,"              Joji",310,"#FCCDE5"
"3053",2020-11-01,3,"        The Weeknd",261,"#80B1D3"
"3054",2020-11-01,4,"           PRO8L3M",243,"#FDB462"
"3055",2020-11-01,5,"     TUZZA Globale",239,"#BC80BD"
"3056",2020-11-01,6,"         clipping.",231,"#D9D9D9"
"3057",2020-11-01,7,"    Dorian Electra",203,"#FB8072"
"3058",2020-11-01,8,"            Bedoes",161,"#FDB462"
"3059",2020-11-01,9,"        Charli XCX",138,"#FCCDE5"
"3060",2020-11-01,10,"     Glass Animals",134,"#FFED6F"
"3061",2020-11-02,1,"       Oliver Tree",493,"#80B1D3"
"3062",2020-11-02,2,"              Joji",310,"#FCCDE5"
"3063",2020-11-02,3,"        The Weeknd",261,"#80B1D3"
"3064",2020-11-02,4,"           PRO8L3M",243,"#FDB462"
"3065",2020-11-02,5,"     TUZZA Globale",239,"#BC80BD"
"3066",2020-11-02,6,"         clipping.",231,"#D9D9D9"
"3067",2020-11-02,7,"    Dorian Electra",203,"#FB8072"
"3068",2020-11-02,8,"            Bedoes",161,"#FDB462"
"3069",2020-11-02,9,"        Charli XCX",138,"#FCCDE5"
"3070",2020-11-02,10,"     Glass Animals",134,"#FFED6F"
"3071",2020-11-03,1,"       Oliver Tree",493,"#80B1D3"
"3072",2020-11-03,2,"              Joji",310,"#FCCDE5"
"3073",2020-11-03,3,"        The Weeknd",261,"#80B1D3"
"3074",2020-11-03,4,"           PRO8L3M",243,"#FDB462"
"3075",2020-11-03,5,"     TUZZA Globale",239,"#BC80BD"
"3076",2020-11-03,6,"         clipping.",231,"#D9D9D9"
"3077",2020-11-03,7,"    Dorian Electra",203,"#FB8072"
"3078",2020-11-03,8,"            Bedoes",161,"#FDB462"
"3079",2020-11-03,9,"        Charli XCX",138,"#FCCDE5"
"3080",2020-11-03,10,"     Glass Animals",134,"#FFED6F"
"3081",2020-11-04,1,"       Oliver Tree",494,"#80B1D3"
"3082",2020-11-04,2,"              Joji",310,"#FCCDE5"
"3083",2020-11-04,3,"        The Weeknd",261,"#80B1D3"
"3084",2020-11-04,4,"           PRO8L3M",244,"#FDB462"
"3085",2020-11-04,5,"     TUZZA Globale",244,"#BC80BD"
"3086",2020-11-04,6,"         clipping.",231,"#D9D9D9"
"3087",2020-11-04,7,"    Dorian Electra",203,"#FB8072"
"3088",2020-11-04,8,"            Bedoes",161,"#FDB462"
"3089",2020-11-04,9,"        Charli XCX",138,"#FCCDE5"
"3090",2020-11-04,10,"     Glass Animals",134,"#FFED6F"
"3091",2020-11-05,1,"       Oliver Tree",494,"#80B1D3"
"3092",2020-11-05,2,"              Joji",310,"#FCCDE5"
"3093",2020-11-05,3,"        The Weeknd",261,"#80B1D3"
"3094",2020-11-05,4,"           PRO8L3M",244,"#FDB462"
"3095",2020-11-05,5,"     TUZZA Globale",244,"#BC80BD"
"3096",2020-11-05,6,"         clipping.",231,"#D9D9D9"
"3097",2020-11-05,7,"    Dorian Electra",215,"#FB8072"
"3098",2020-11-05,8,"            Bedoes",162,"#FDB462"
"3099",2020-11-05,9,"        Charli XCX",138,"#FCCDE5"
"3100",2020-11-05,10,"     Glass Animals",134,"#FFED6F"
"3101",2020-11-06,1,"       Oliver Tree",494,"#80B1D3"
"3102",2020-11-06,2,"              Joji",310,"#FCCDE5"
"3103",2020-11-06,3,"        The Weeknd",261,"#80B1D3"
"3104",2020-11-06,4,"           PRO8L3M",244,"#FDB462"
"3105",2020-11-06,5,"     TUZZA Globale",244,"#BC80BD"
"3106",2020-11-06,6,"         clipping.",231,"#D9D9D9"
"3107",2020-11-06,7,"    Dorian Electra",215,"#FB8072"
"3108",2020-11-06,8,"            Bedoes",162,"#FDB462"
"3109",2020-11-06,9,"        Charli XCX",138,"#FCCDE5"
"3110",2020-11-06,10,"     Glass Animals",134,"#FFED6F"
"3111",2020-11-07,1,"       Oliver Tree",494,"#80B1D3"
"3112",2020-11-07,2,"              Joji",310,"#FCCDE5"
"3113",2020-11-07,3,"        The Weeknd",261,"#80B1D3"
"3114",2020-11-07,4,"           PRO8L3M",244,"#FDB462"
"3115",2020-11-07,5,"     TUZZA Globale",244,"#BC80BD"
"3116",2020-11-07,6,"         clipping.",231,"#D9D9D9"
"3117",2020-11-07,7,"    Dorian Electra",215,"#FB8072"
"3118",2020-11-07,8,"            Bedoes",162,"#FDB462"
"3119",2020-11-07,9,"        Charli XCX",138,"#FCCDE5"
"3120",2020-11-07,10,"     Glass Animals",134,"#FFED6F"
"3121",2020-11-08,1,"       Oliver Tree",494,"#80B1D3"
"3122",2020-11-08,2,"              Joji",310,"#FCCDE5"
"3123",2020-11-08,3,"        The Weeknd",261,"#80B1D3"
"3124",2020-11-08,4,"           PRO8L3M",244,"#FDB462"
"3125",2020-11-08,5,"     TUZZA Globale",244,"#BC80BD"
"3126",2020-11-08,6,"         clipping.",231,"#D9D9D9"
"3127",2020-11-08,7,"    Dorian Electra",215,"#FB8072"
"3128",2020-11-08,8,"            Bedoes",162,"#FDB462"
"3129",2020-11-08,9,"        Charli XCX",138,"#FCCDE5"
"3130",2020-11-08,10,"     Glass Animals",134,"#FFED6F"
"3131",2020-11-09,1,"       Oliver Tree",497,"#80B1D3"
"3132",2020-11-09,2,"              Joji",310,"#FCCDE5"
"3133",2020-11-09,3,"        The Weeknd",261,"#80B1D3"
"3134",2020-11-09,4,"           PRO8L3M",245,"#FDB462"
"3135",2020-11-09,5,"     TUZZA Globale",244,"#BC80BD"
"3136",2020-11-09,6,"         clipping.",231,"#D9D9D9"
"3137",2020-11-09,7,"    Dorian Electra",215,"#FB8072"
"3138",2020-11-09,8,"            Bedoes",162,"#FDB462"
"3139",2020-11-09,9,"        Charli XCX",138,"#FCCDE5"
"3140",2020-11-09,10,"     Glass Animals",134,"#FFED6F"
"3141",2020-11-10,1,"       Oliver Tree",497,"#80B1D3"
"3142",2020-11-10,2,"              Joji",310,"#FCCDE5"
"3143",2020-11-10,3,"        The Weeknd",261,"#80B1D3"
"3144",2020-11-10,4,"           PRO8L3M",245,"#FDB462"
"3145",2020-11-10,5,"     TUZZA Globale",244,"#BC80BD"
"3146",2020-11-10,6,"         clipping.",231,"#D9D9D9"
"3147",2020-11-10,7,"    Dorian Electra",215,"#FB8072"
"3148",2020-11-10,8,"            Bedoes",162,"#FDB462"
"3149",2020-11-10,9,"        Charli XCX",138,"#FCCDE5"
"3150",2020-11-10,10,"     Glass Animals",134,"#FFED6F"
"3151",2020-11-11,1,"       Oliver Tree",498,"#80B1D3"
"3152",2020-11-11,2,"              Joji",310,"#FCCDE5"
"3153",2020-11-11,3,"        The Weeknd",261,"#80B1D3"
"3154",2020-11-11,4,"           PRO8L3M",245,"#FDB462"
"3155",2020-11-11,5,"     TUZZA Globale",244,"#BC80BD"
"3156",2020-11-11,6,"         clipping.",231,"#D9D9D9"
"3157",2020-11-11,7,"    Dorian Electra",216,"#FB8072"
"3158",2020-11-11,8,"            Bedoes",162,"#FDB462"
"3159",2020-11-11,9,"        Charli XCX",138,"#FCCDE5"
"3160",2020-11-11,10,"     Glass Animals",134,"#FFED6F"
"3161",2020-11-12,1,"       Oliver Tree",498,"#80B1D3"
"3162",2020-11-12,2,"              Joji",322,"#FCCDE5"
"3163",2020-11-12,3,"        The Weeknd",265,"#80B1D3"
"3164",2020-11-12,4,"           PRO8L3M",245,"#FDB462"
"3165",2020-11-12,5,"     TUZZA Globale",244,"#BC80BD"
"3166",2020-11-12,6,"         clipping.",231,"#D9D9D9"
"3167",2020-11-12,7,"    Dorian Electra",216,"#FB8072"
"3168",2020-11-12,8,"            Bedoes",162,"#FDB462"
"3169",2020-11-12,9,"        Charli XCX",138,"#FCCDE5"
"3170",2020-11-12,10,"     Glass Animals",134,"#FFED6F"
"3171",2020-11-13,1,"       Oliver Tree",498,"#80B1D3"
"3172",2020-11-13,2,"              Joji",322,"#FCCDE5"
"3173",2020-11-13,3,"        The Weeknd",265,"#80B1D3"
"3174",2020-11-13,4,"           PRO8L3M",245,"#FDB462"
"3175",2020-11-13,5,"     TUZZA Globale",244,"#BC80BD"
"3176",2020-11-13,6,"         clipping.",231,"#D9D9D9"
"3177",2020-11-13,7,"    Dorian Electra",216,"#FB8072"
"3178",2020-11-13,8,"            Bedoes",162,"#FDB462"
"3179",2020-11-13,9,"        Charli XCX",138,"#FCCDE5"
"3180",2020-11-13,10,"     Glass Animals",134,"#FFED6F"
"3181",2020-11-14,1,"       Oliver Tree",498,"#80B1D3"
"3182",2020-11-14,2,"              Joji",322,"#FCCDE5"
"3183",2020-11-14,3,"        The Weeknd",265,"#80B1D3"
"3184",2020-11-14,4,"           PRO8L3M",245,"#FDB462"
"3185",2020-11-14,5,"     TUZZA Globale",244,"#BC80BD"
"3186",2020-11-14,6,"         clipping.",231,"#D9D9D9"
"3187",2020-11-14,7,"    Dorian Electra",216,"#FB8072"
"3188",2020-11-14,8,"            Bedoes",162,"#FDB462"
"3189",2020-11-14,9,"        Charli XCX",138,"#FCCDE5"
"3190",2020-11-14,10,"     Glass Animals",134,"#FFED6F"
"3191",2020-11-15,1,"       Oliver Tree",498,"#80B1D3"
"3192",2020-11-15,2,"              Joji",322,"#FCCDE5"
"3193",2020-11-15,3,"        The Weeknd",265,"#80B1D3"
"3194",2020-11-15,4,"           PRO8L3M",245,"#FDB462"
"3195",2020-11-15,5,"     TUZZA Globale",244,"#BC80BD"
"3196",2020-11-15,6,"         clipping.",231,"#D9D9D9"
"3197",2020-11-15,7,"    Dorian Electra",216,"#FB8072"
"3198",2020-11-15,8,"            Bedoes",162,"#FDB462"
"3199",2020-11-15,9,"        Charli XCX",138,"#FCCDE5"
"3200",2020-11-15,10,"     Glass Animals",134,"#FFED6F"
"3201",2020-11-16,1,"       Oliver Tree",498,"#80B1D3"
"3202",2020-11-16,2,"              Joji",322,"#FCCDE5"
"3203",2020-11-16,3,"        The Weeknd",265,"#80B1D3"
"3204",2020-11-16,4,"           PRO8L3M",245,"#FDB462"
"3205",2020-11-16,5,"     TUZZA Globale",244,"#BC80BD"
"3206",2020-11-16,6,"         clipping.",231,"#D9D9D9"
"3207",2020-11-16,7,"    Dorian Electra",218,"#FB8072"
"3208",2020-11-16,8,"            Bedoes",162,"#FDB462"
"3209",2020-11-16,9,"        Charli XCX",138,"#FCCDE5"
"3210",2020-11-16,10,"     Glass Animals",134,"#FFED6F"
"3211",2020-11-17,1,"       Oliver Tree",498,"#80B1D3"
"3212",2020-11-17,2,"              Joji",322,"#FCCDE5"
"3213",2020-11-17,3,"        The Weeknd",272,"#80B1D3"
"3214",2020-11-17,4,"           PRO8L3M",246,"#FDB462"
"3215",2020-11-17,5,"     TUZZA Globale",244,"#BC80BD"
"3216",2020-11-17,6,"         clipping.",231,"#D9D9D9"
"3217",2020-11-17,7,"    Dorian Electra",218,"#FB8072"
"3218",2020-11-17,8,"            Bedoes",162,"#FDB462"
"3219",2020-11-17,9,"     Glass Animals",146,"#FFED6F"
"3220",2020-11-17,10,"        Charli XCX",138,"#FCCDE5"
"3221",2020-11-18,1,"       Oliver Tree",499,"#80B1D3"
"3222",2020-11-18,2,"              Joji",322,"#FCCDE5"
"3223",2020-11-18,3,"        The Weeknd",273,"#80B1D3"
"3224",2020-11-18,4,"           PRO8L3M",246,"#FDB462"
"3225",2020-11-18,5,"     TUZZA Globale",244,"#BC80BD"
"3226",2020-11-18,6,"         clipping.",231,"#D9D9D9"
"3227",2020-11-18,7,"    Dorian Electra",219,"#FB8072"
"3228",2020-11-18,8,"            Bedoes",164,"#FDB462"
"3229",2020-11-18,9,"     Glass Animals",146,"#FFED6F"
"3230",2020-11-18,10,"        Charli XCX",138,"#FCCDE5"
"3231",2020-11-19,1,"       Oliver Tree",499,"#80B1D3"
"3232",2020-11-19,2,"              Joji",322,"#FCCDE5"
"3233",2020-11-19,3,"        The Weeknd",273,"#80B1D3"
"3234",2020-11-19,4,"           PRO8L3M",246,"#FDB462"
"3235",2020-11-19,5,"     TUZZA Globale",244,"#BC80BD"
"3236",2020-11-19,6,"         clipping.",231,"#D9D9D9"
"3237",2020-11-19,7,"    Dorian Electra",219,"#FB8072"
"3238",2020-11-19,8,"            Bedoes",165,"#FDB462"
"3239",2020-11-19,9,"     Glass Animals",146,"#FFED6F"
"3240",2020-11-19,10,"        Charli XCX",138,"#FCCDE5"
"3241",2020-11-20,1,"       Oliver Tree",499,"#80B1D3"
"3242",2020-11-20,2,"              Joji",322,"#FCCDE5"
"3243",2020-11-20,3,"        The Weeknd",273,"#80B1D3"
"3244",2020-11-20,4,"           PRO8L3M",246,"#FDB462"
"3245",2020-11-20,5,"     TUZZA Globale",244,"#BC80BD"
"3246",2020-11-20,6,"         clipping.",231,"#D9D9D9"
"3247",2020-11-20,7,"    Dorian Electra",219,"#FB8072"
"3248",2020-11-20,8,"            Bedoes",165,"#FDB462"
"3249",2020-11-20,9,"     Glass Animals",146,"#FFED6F"
"3250",2020-11-20,10,"        Charli XCX",138,"#FCCDE5"
"3251",2020-11-21,1,"       Oliver Tree",499,"#80B1D3"
"3252",2020-11-21,2,"              Joji",322,"#FCCDE5"
"3253",2020-11-21,3,"        The Weeknd",273,"#80B1D3"
"3254",2020-11-21,4,"           PRO8L3M",246,"#FDB462"
"3255",2020-11-21,5,"     TUZZA Globale",244,"#BC80BD"
"3256",2020-11-21,6,"         clipping.",231,"#D9D9D9"
"3257",2020-11-21,7,"    Dorian Electra",219,"#FB8072"
"3258",2020-11-21,8,"            Bedoes",165,"#FDB462"
"3259",2020-11-21,9,"     Glass Animals",146,"#FFED6F"
"3260",2020-11-21,10,"        Charli XCX",138,"#FCCDE5"
"3261",2020-11-22,1,"       Oliver Tree",499,"#80B1D3"
"3262",2020-11-22,2,"              Joji",322,"#FCCDE5"
"3263",2020-11-22,3,"        The Weeknd",273,"#80B1D3"
"3264",2020-11-22,4,"           PRO8L3M",246,"#FDB462"
"3265",2020-11-22,5,"     TUZZA Globale",244,"#BC80BD"
"3266",2020-11-22,6,"         clipping.",231,"#D9D9D9"
"3267",2020-11-22,7,"    Dorian Electra",219,"#FB8072"
"3268",2020-11-22,8,"            Bedoes",165,"#FDB462"
"3269",2020-11-22,9,"     Glass Animals",146,"#FFED6F"
"3270",2020-11-22,10,"        Charli XCX",138,"#FCCDE5"
"3271",2020-11-23,1,"       Oliver Tree",499,"#80B1D3"
"3272",2020-11-23,2,"              Joji",322,"#FCCDE5"
"3273",2020-11-23,3,"        The Weeknd",273,"#80B1D3"
"3274",2020-11-23,4,"           PRO8L3M",247,"#FDB462"
"3275",2020-11-23,5,"     TUZZA Globale",244,"#BC80BD"
"3276",2020-11-23,6,"         clipping.",231,"#D9D9D9"
"3277",2020-11-23,7,"    Dorian Electra",219,"#FB8072"
"3278",2020-11-23,8,"            Bedoes",166,"#FDB462"
"3279",2020-11-23,9,"     Glass Animals",146,"#FFED6F"
"3280",2020-11-23,10,"        Charli XCX",139,"#FCCDE5"
"3281",2020-11-24,1,"       Oliver Tree",499,"#80B1D3"
"3282",2020-11-24,2,"              Joji",333,"#FCCDE5"
"3283",2020-11-24,3,"        The Weeknd",273,"#80B1D3"
"3284",2020-11-24,4,"           PRO8L3M",250,"#FDB462"
"3285",2020-11-24,5,"     TUZZA Globale",244,"#BC80BD"
"3286",2020-11-24,6,"         clipping.",231,"#D9D9D9"
"3287",2020-11-24,7,"    Dorian Electra",219,"#FB8072"
"3288",2020-11-24,8,"            Bedoes",166,"#FDB462"
"3289",2020-11-24,9,"     Glass Animals",146,"#FFED6F"
"3290",2020-11-24,10,"        Charli XCX",139,"#FCCDE5"
"3291",2020-11-25,1,"       Oliver Tree",499,"#80B1D3"
"3292",2020-11-25,2,"              Joji",333,"#FCCDE5"
"3293",2020-11-25,3,"        The Weeknd",273,"#80B1D3"
"3294",2020-11-25,4,"           PRO8L3M",258,"#FDB462"
"3295",2020-11-25,5,"     TUZZA Globale",244,"#BC80BD"
"3296",2020-11-25,6,"         clipping.",232,"#D9D9D9"
"3297",2020-11-25,7,"    Dorian Electra",221,"#FB8072"
"3298",2020-11-25,8,"            Bedoes",166,"#FDB462"
"3299",2020-11-25,9,"     Glass Animals",146,"#FFED6F"
"3300",2020-11-25,10,"        Charli XCX",141,"#FCCDE5"
"3301",2020-11-26,1,"       Oliver Tree",499,"#80B1D3"
"3302",2020-11-26,2,"              Joji",333,"#FCCDE5"
"3303",2020-11-26,3,"        The Weeknd",273,"#80B1D3"
"3304",2020-11-26,4,"           PRO8L3M",262,"#FDB462"
"3305",2020-11-26,5,"     TUZZA Globale",244,"#BC80BD"
"3306",2020-11-26,6,"         clipping.",232,"#D9D9D9"
"3307",2020-11-26,7,"    Dorian Electra",221,"#FB8072"
"3308",2020-11-26,8,"            Bedoes",166,"#FDB462"
"3309",2020-11-26,9,"     Glass Animals",146,"#FFED6F"
"3310",2020-11-26,10,"        Charli XCX",141,"#FCCDE5"
"3311",2020-11-27,1,"       Oliver Tree",499,"#80B1D3"
"3312",2020-11-27,2,"              Joji",333,"#FCCDE5"
"3313",2020-11-27,3,"        The Weeknd",273,"#80B1D3"
"3314",2020-11-27,4,"           PRO8L3M",262,"#FDB462"
"3315",2020-11-27,5,"     TUZZA Globale",244,"#BC80BD"
"3316",2020-11-27,6,"         clipping.",232,"#D9D9D9"
"3317",2020-11-27,7,"    Dorian Electra",221,"#FB8072"
"3318",2020-11-27,8,"            Bedoes",166,"#FDB462"
"3319",2020-11-27,9,"     Glass Animals",146,"#FFED6F"
"3320",2020-11-27,10,"        Charli XCX",141,"#FCCDE5"
"3321",2020-11-28,1,"       Oliver Tree",499,"#80B1D3"
"3322",2020-11-28,2,"              Joji",333,"#FCCDE5"
"3323",2020-11-28,3,"        The Weeknd",273,"#80B1D3"
"3324",2020-11-28,4,"           PRO8L3M",264,"#FDB462"
"3325",2020-11-28,5,"     TUZZA Globale",244,"#BC80BD"
"3326",2020-11-28,6,"         clipping.",232,"#D9D9D9"
"3327",2020-11-28,7,"    Dorian Electra",221,"#FB8072"
"3328",2020-11-28,8,"            Bedoes",166,"#FDB462"
"3329",2020-11-28,9,"     Glass Animals",146,"#FFED6F"
"3330",2020-11-28,10,"        Charli XCX",141,"#FCCDE5"
"3331",2020-11-29,1,"       Oliver Tree",499,"#80B1D3"
"3332",2020-11-29,2,"              Joji",333,"#FCCDE5"
"3333",2020-11-29,3,"        The Weeknd",273,"#80B1D3"
"3334",2020-11-29,4,"           PRO8L3M",264,"#FDB462"
"3335",2020-11-29,5,"     TUZZA Globale",244,"#BC80BD"
"3336",2020-11-29,6,"         clipping.",232,"#D9D9D9"
"3337",2020-11-29,7,"    Dorian Electra",221,"#FB8072"
"3338",2020-11-29,8,"            Bedoes",166,"#FDB462"
